,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
296,uri,http://www.wikidata.org/entity/Q483280,en,literal,Korea Post,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q177777,literal,,literal,,literal,http://www.wikidata.org/entity/Q20929,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
297,uri,http://www.wikidata.org/entity/Q3527542,en,literal,B2M Entertainment,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
298,uri,http://www.wikidata.org/entity/Q483855,en,literal,Industrial Bank of Korea,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q22687,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-08-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
299,uri,http://www.wikidata.org/entity/Q45282,en,literal,Pledis Entertainment,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
300,uri,http://www.wikidata.org/entity/Q12580769,en,literal,SM Culture & Contents,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q19595701,literal,,literal,,literal,http://www.wikidata.org/entity/Q2647706,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-05-13T00:00:00Z,ko,literal,주식회사 에스엠컬처앤콘텐츠,,,,,,,,,,,,,wd:Q884
301,uri,http://www.wikidata.org/entity/Q12620832,en,literal,King Kong Entertainment,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q625568,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
302,uri,http://www.wikidata.org/entity/Q626185,en,literal,"SHOWBOX Co., Ltd.",uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q21198548,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
303,uri,http://www.wikidata.org/entity/Q15154003,en,literal,Happy Face Entertainment,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
304,uri,http://www.wikidata.org/entity/Q55735496,en,literal,Pearl Abyss,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-09-10T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
305,uri,http://www.wikidata.org/entity/Q91747406,en,literal,npio Entertainment,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
306,uri,http://www.wikidata.org/entity/Q55506796,en,literal,H1ghr Music,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,http://www.wikidata.org/entity/Q429046,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
307,uri,http://www.wikidata.org/entity/Q17684312,en,literal,Kakao,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q75,literal,http://www.wikidata.org/entity/Q21060078,literal,,literal,"http://www.wikidata.org/entity/Q42142, http://www.wikidata.org/entity/Q8684",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-02-16T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
308,uri,http://www.wikidata.org/entity/Q486314,en,literal,The Hankyoreh,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q50388,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
309,uri,http://www.wikidata.org/entity/Q699142,en,literal,Din Tai Fung,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-05-07T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
310,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q6571804, http://www.wikidata.org/entity/Q1230458",http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,,,,,,,,,,wd:Q884
311,uri,http://www.wikidata.org/entity/Q28685845,en,literal,The Shore Hotel Jeju,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,en,literal,The Sheore Hotel Jeju,,,,,,,,,,,,,wd:Q884
312,uri,http://www.wikidata.org/entity/Q55729642,en,literal,Megabox Plus M,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
313,uri,http://www.wikidata.org/entity/Q491998,en,literal,TS Entertainment,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
314,uri,http://www.wikidata.org/entity/Q21709967,en,literal,Seoul Dragon City,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
315,uri,http://www.wikidata.org/entity/Q15509774,en,literal,Mystic Story,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
316,uri,http://www.wikidata.org/entity/Q112650982,en,literal,Pictionary Art Factory,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q11425,literal,,literal,,literal,http://www.wikidata.org/entity/Q42124,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-03-01T00:00:00Z,ko,literal,픽셔너리 애니메이션 스튜디오,,,,,,,,,,,,,wd:Q884
317,uri,http://www.wikidata.org/entity/Q489247,en,literal,Naver Corporation,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q778575,literal,,literal,,literal,http://www.wikidata.org/entity/Q42108,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-06-02T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
318,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q6571804, http://www.wikidata.org/entity/Q1230458",http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,,,,,,,,,,wd:Q884
319,uri,http://www.wikidata.org/entity/Q142054,en,literal,Kumon,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q8434,literal,,literal,,literal,http://www.wikidata.org/entity/Q35765,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
320,uri,http://www.wikidata.org/entity/Q489428,en,literal,DSP Media,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q638,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-10-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
321,uri,http://www.wikidata.org/entity/Q624291,en,literal,Segye Ilbo,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
322,uri,http://www.wikidata.org/entity/Q20394,en,literal,Seoul Metro Corporation,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q5503,literal,,literal,,literal,http://www.wikidata.org/entity/Q20395,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-09-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
323,uri,http://www.wikidata.org/entity/Q55931,en,literal,Hyundai Motor Company,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q190117,literal,http://www.wikidata.org/entity/Q5116286,literal,http://www.wikidata.org/entity/Q5116286,literal,http://www.wikidata.org/entity/Q8684,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,,,,,,,,,,,,,,,,wd:Q884
