,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,country
230,uri,http://www.wikidata.org/entity/Q87116736,en,literal,Vanguardia- Saltillo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-10-04T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q53077,literal,,,,,,,,,,,wd:Q96
231,uri,http://www.wikidata.org/entity/Q111008187,en,literal,Dreams Tulum Resort & Spa,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
232,uri,http://www.wikidata.org/entity/Q104849782,en,literal,VUHL,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,"http://www.wikidata.org/entity/Q79754, http://www.wikidata.org/entity/Q96",literal,,,,,,,,,,,wd:Q96
233,uri,http://www.wikidata.org/entity/Q4826824,en,literal,Instituto Salvatierra,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
234,uri,http://www.wikidata.org/entity/Q29885927,en,literal,Ave Fenix Pictures Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1297, http://www.wikidata.org/entity/Q816, http://www.wikidata.org/entity/Q65",literal,,,,,,,,,,,wd:Q96
235,uri,http://www.wikidata.org/entity/Q1024899,en,literal,Cabo Wabo,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q622425,literal,,literal,,literal,http://www.wikidata.org/entity/Q30,literal,,,,,,,,,,,wd:Q96
236,uri,http://www.wikidata.org/entity/Q7553274,en,literal,Sodimac,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q298,literal,http://www.wikidata.org/entity/Q26643,literal,,literal,,literal,http://www.wikidata.org/entity/Q2887,literal,,,,,,,,,,,wd:Q96
237,uri,http://www.wikidata.org/entity/Q20847624,en,literal,Radio Fórmula,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
238,uri,http://www.wikidata.org/entity/Q5886408,en,literal,Grupo Radio Centro,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q15078788,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
239,uri,http://www.wikidata.org/entity/Q5817067,en,literal,EcoBici,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6151770,,,,,,,,,,wd:Q96
240,uri,http://www.wikidata.org/entity/Q87116590,en,literal,Diario de Colima,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-11-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q61320,literal,,,,,,,,,,,wd:Q96
241,uri,http://www.wikidata.org/entity/Q1324106,en,literal,El Economista,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-12-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
242,uri,http://www.wikidata.org/entity/Q3369963,en,literal,Jarritos,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q9022,literal,,,,,,,,,,,wd:Q96
243,uri,http://www.wikidata.org/entity/Q749474,en,literal,Financial Group Banamex,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-06-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q806718,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,,,,wd:Q96
244,uri,http://www.wikidata.org/entity/Q113203949,en,literal,Devlyn,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q618211,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
245,uri,http://www.wikidata.org/entity/Q65032582,en,literal,Siglo de Durango,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-07-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q112813,literal,,,,,,,,,,,wd:Q96
246,uri,http://www.wikidata.org/entity/Q113207167,en,literal,Cuidado con el Perro,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
247,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q241,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
248,uri,http://www.wikidata.org/entity/Q1688011,en,literal,Tequila Herradura,http://www.w3.org/2001/XMLSchema#dateTime,literal,1870-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2841366,literal,,,,,,,,,,,wd:Q96
249,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q1183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
250,uri,http://www.wikidata.org/entity/Q1321495,en,literal,El Universal,http://www.w3.org/2001/XMLSchema#dateTime,literal,1916-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q147955, http://www.wikidata.org/entity/Q1489",literal,,,,,,,,,,,wd:Q96
251,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q45,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
252,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q783,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
253,uri,http://www.wikidata.org/entity/Q5886021,en,literal,Grupo ACIR,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
254,uri,http://www.wikidata.org/entity/Q2918415,en,literal,Codere,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q414,literal,"http://www.wikidata.org/entity/Q664702, http://www.wikidata.org/entity/Q1506462",literal,,literal,,literal,http://www.wikidata.org/entity/Q2807,literal,http://www.wikidata.org/entity/Q82059,it,literal,Codere Scommesse S.R.L,,,,,,,wd:Q96
255,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q733,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
256,uri,http://www.wikidata.org/entity/Q6465909,en,literal,La Voz de Michoacán,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-06-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q10972151,literal,,,,,,,,,,,wd:Q96
257,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
258,uri,http://www.wikidata.org/entity/Q3347987,en,literal,Excélsior,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-03-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q147955,literal,,,,,,,,,,,wd:Q96
259,uri,http://www.wikidata.org/entity/Q113217174,en,literal,Santandreu,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
260,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q786,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
261,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q739,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
262,uri,http://www.wikidata.org/entity/Q2918415,en,literal,Codere,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q804,literal,"http://www.wikidata.org/entity/Q664702, http://www.wikidata.org/entity/Q1506462",literal,,literal,,literal,http://www.wikidata.org/entity/Q2807,literal,http://www.wikidata.org/entity/Q82059,es,literal,Codere S.A.,,,,,,,wd:Q96
263,uri,http://www.wikidata.org/entity/Q50652529,en,literal,Onewayhope,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q43421,literal,,,,,,,,,,,wd:Q96
264,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q736,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
265,uri,http://www.wikidata.org/entity/Q87116222,en,literal,El Heraldo de Saltillo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q53077,literal,,,,,,,,,,,wd:Q96
266,uri,http://www.wikidata.org/entity/Q6134992,en,literal,Suburbia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
267,uri,http://www.wikidata.org/entity/Q87119383,en,literal,El Vigía,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-12-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q656189,literal,,,,,,,,,,,wd:Q96
268,uri,http://www.wikidata.org/entity/Q2918415,en,literal,Codere,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,"http://www.wikidata.org/entity/Q664702, http://www.wikidata.org/entity/Q1506462",literal,,literal,,literal,http://www.wikidata.org/entity/Q2807,literal,http://www.wikidata.org/entity/Q82059,it,literal,Codere Scommesse S.R.L,,,,,,,wd:Q96
269,uri,http://www.wikidata.org/entity/Q113186055,en,literal,Compucopias,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q16668826,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
270,uri,http://www.wikidata.org/entity/Q7894239,en,literal,Autonomous University of Ciudad Juárez,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
271,uri,http://www.wikidata.org/entity/Q52144674,en,literal,Cirkulo Asesino Entertainment,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
272,uri,http://www.wikidata.org/entity/Q1808814,en,literal,Universidad Veracruzana,http://www.w3.org/2001/XMLSchema#dateTime,literal,1944-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
273,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,,,,wd:Q96
274,uri,http://www.wikidata.org/entity/Q775031,en,literal,Grupo Bimbo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-12-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q627371,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
275,uri,http://www.wikidata.org/entity/Q113186480,en,literal,Farmacias Yza,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
276,uri,http://www.wikidata.org/entity/Q41795988,en,literal,Ford of Mexico,http://www.w3.org/2001/XMLSchema#dateTime,literal,1903-06-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1812900,literal,,,,,,,,,,,wd:Q96
277,uri,http://www.wikidata.org/entity/Q113182316,en,literal,Super Sánchez,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
278,uri,http://www.wikidata.org/entity/Q62564610,en,literal,Farmacias Similares,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-09-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q774,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
279,uri,http://www.wikidata.org/entity/Q2495679,en,literal,Chapingo Autonomous University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1854-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
280,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,,,,wd:Q96
281,uri,http://www.wikidata.org/entity/Q972553,en,literal,Universidad Autónoma Metropolitana,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
282,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,,,,wd:Q96
283,uri,http://www.wikidata.org/entity/Q7894282,en,literal,Universidad Juárez Autónoma de Tabasco,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-11-20T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
284,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q414,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
285,uri,http://www.wikidata.org/entity/Q2496821,en,literal,La Jornada,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-09-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q20221886, http://www.wikidata.org/entity/Q1489",literal,,,,,,,,,,,wd:Q96
286,uri,http://www.wikidata.org/entity/Q5021355,en,literal,Calimax,http://www.w3.org/2001/XMLSchema#dateTime,literal,1939-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q180846,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
287,uri,http://www.wikidata.org/entity/Q18360632,en,literal,Universidad Autónoma del Estado de México,http://www.w3.org/2001/XMLSchema#dateTime,literal,1828-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q209034,literal,,,,,,,,,,,wd:Q96
288,uri,http://www.wikidata.org/entity/Q107578371,en,literal,Resuelve tu Deuda,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q17074657, http://www.wikidata.org/entity/Q16624879, http://www.wikidata.org/entity/Q1416374",literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
289,uri,http://www.wikidata.org/entity/Q113205593,en,literal,Neto,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
290,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q96
291,uri,http://www.wikidata.org/entity/Q111599020,en,literal,LeConteiner,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
292,uri,http://www.wikidata.org/entity/Q47099,en,literal,"Grupo Televisa, owner of TelevisaUnivision",http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q1415395, http://www.wikidata.org/entity/Q11033, http://www.wikidata.org/entity/Q289",literal,,literal,http://www.wikidata.org/entity/Q4722115,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,24362,http://www.w3.org/2001/XMLSchema#decimal,literal,672700000,wd:Q96
293,uri,http://www.wikidata.org/entity/Q110127142,en,literal,Licorería Limantour,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q1495452,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
294,uri,http://www.wikidata.org/entity/Q2918415,en,literal,Codere,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q739,literal,"http://www.wikidata.org/entity/Q664702, http://www.wikidata.org/entity/Q1506462",literal,,literal,,literal,http://www.wikidata.org/entity/Q2807,literal,http://www.wikidata.org/entity/Q82059,es,literal,Codere S.A.,,,,,,,wd:Q96
295,uri,http://www.wikidata.org/entity/Q113207758,en,literal,Paquetexpress,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
296,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
297,uri,http://www.wikidata.org/entity/Q917701,en,literal,ALFA Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
298,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q419,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
299,uri,http://www.wikidata.org/entity/Q2835159,en,literal,El Colegio de la Frontera Sur,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
300,uri,http://www.wikidata.org/entity/Q7553274,en,literal,Sodimac,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q26643,literal,,literal,,literal,http://www.wikidata.org/entity/Q2887,literal,,,,,,,,,,,wd:Q96
301,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q717,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
302,uri,http://www.wikidata.org/entity/Q87116731,en,literal,Tribuna de Campeche,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-06-11T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q61301,literal,,,,,,,,,,,wd:Q96
303,uri,http://www.wikidata.org/entity/Q106587829,en,literal,Editorial Jus,http://www.w3.org/2001/XMLSchema#dateTime,literal,1942-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,es,literal,Editorial Jus S.A. de C.V.,,,,,,,wd:Q96
304,uri,http://www.wikidata.org/entity/Q62564610,en,literal,Farmacias Similares,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-09-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
305,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q27,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q96
306,uri,http://www.wikidata.org/entity/Q77464538,en,literal,Nación Lucha Libre,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
307,uri,http://www.wikidata.org/entity/Q5271872,en,literal,Diario de Yucatán,http://www.w3.org/2001/XMLSchema#dateTime,literal,1925-05-31T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q165204,literal,,,,,,,,,,,wd:Q96
308,uri,http://www.wikidata.org/entity/Q113207674,en,literal,Del Sol,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
309,uri,http://www.wikidata.org/entity/Q3365858,en,literal,Bodega Aurrera,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
