,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,officialname.xml:lang,officialname.type,officialname.value,assets.datatype,assets.type,assets.value,country
483,uri,http://www.wikidata.org/entity/Q7124466,en,literal,Pague Menos,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q43463,literal,,,,,,,,,,,,,,wd:Q155
484,uri,http://www.wikidata.org/entity/Q5612191,en,literal,Grupo Bandeirantes de Comunicação,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-05-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q56611639,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
485,uri,http://www.wikidata.org/entity/Q10387921,en,literal,Universidade do Vale do Sapucaí,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
486,uri,http://www.wikidata.org/entity/Q71271358,en,literal,Long Hat House,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
487,uri,http://www.wikidata.org/entity/Q16143527,,literal,Q16143527,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
488,uri,http://www.wikidata.org/entity/Q10387811,en,literal,Mato Grosso do Sul State University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-12-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
489,uri,http://www.wikidata.org/entity/Q111305623,en,literal,Pippin Games,,,,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
490,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q241,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,,,,,,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,wd:Q155
491,uri,http://www.wikidata.org/entity/Q25419887,en,literal,Mix TV Regional,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q841241,literal,,,,,,,,,,,,,,wd:Q155
492,uri,http://www.wikidata.org/entity/Q54309902,en,literal,Tapps Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
493,uri,http://www.wikidata.org/entity/Q63079587,en,literal,Embrapa Genetic Resources & Biotechnology,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1339456,,,,,,,pt-br,literal,Embrapa Recursos Genéticos e Biotecnologia,,,,wd:Q155
494,uri,http://www.wikidata.org/entity/Q111787458,en,literal,Track & Field,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q645292,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
495,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q1183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,,,,,,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,wd:Q155
496,uri,http://www.wikidata.org/entity/Q2420769,en,literal,Thieme Medical Publishers (Germany),http://www.w3.org/2001/XMLSchema#dateTime,literal,1886-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1022,literal,,,,,,,,,,,,,,wd:Q155
497,uri,http://www.wikidata.org/entity/Q3012558,en,literal,Dalton Maag,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,,,,,,,,,,,,,wd:Q155
498,uri,http://www.wikidata.org/entity/Q18477598,en,literal,CEAGESP,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-05-31T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
499,uri,http://www.wikidata.org/entity/Q10374635,,literal,Q10374635,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,,,,,,,,,,,,,wd:Q155
500,uri,http://www.wikidata.org/entity/Q19607054,,literal,Q19607054,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q242906,literal,,,,,,,,,,,,,,wd:Q155
501,uri,http://www.wikidata.org/entity/Q110712359,en,literal,40 Giants Entertainment,,,,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
502,uri,http://www.wikidata.org/entity/Q108666978,en,literal,3R Petroleum,,,,uri,http://www.wikidata.org/entity/Q155,literal,"http://www.wikidata.org/entity/Q26989041, http://www.wikidata.org/entity/Q862571, http://www.wikidata.org/entity/Q22656",literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,,,,,,,,,,,,,wd:Q155
503,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q298,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,,,,,,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,wd:Q155
504,uri,http://www.wikidata.org/entity/Q10351738,en,literal,Porta dos Fundos,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
505,uri,http://www.wikidata.org/entity/Q7894369,en,literal,Universidade Federal Rural do Semi-Árido,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
506,uri,http://www.wikidata.org/entity/Q5968498,en,literal,Voice of Prophecy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1929-10-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q876195,literal,,,,,,,,,,,,,,wd:Q155
507,uri,http://www.wikidata.org/entity/Q10387637,en,literal,Centro Universitário de Brasília,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
508,uri,http://www.wikidata.org/entity/Q7553274,en,literal,Sodimac,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q419,literal,http://www.wikidata.org/entity/Q26643,literal,,literal,,literal,http://www.wikidata.org/entity/Q2887,literal,,,,,,,,,,,,,,wd:Q155
509,uri,http://www.wikidata.org/entity/Q60633910,en,literal,Galope,,,,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
510,uri,http://www.wikidata.org/entity/Q10291928,en,literal,Grupo Severiano Ribeiro,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-07-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
511,uri,http://www.wikidata.org/entity/Q113997227,en,literal,Supermercados Pague Menos,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q983747,literal,,,,,,,,,,,,,,wd:Q155
512,uri,http://www.wikidata.org/entity/Q52831109,en,literal,Banana da Terra,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
513,uri,http://www.wikidata.org/entity/Q10304634,en,literal,JW Marriot Hotel Rio de Janeiro,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
514,uri,http://www.wikidata.org/entity/Q10279535,en,literal,Faculdade de Medicina de Botucatu (Unesp),http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-07-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
515,uri,http://www.wikidata.org/entity/Q899395,en,literal,Braskem,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,8126,,,,,,,,,,wd:Q155
516,uri,http://www.wikidata.org/entity/Q3064573,en,literal,Marfrig,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,33318,,,,,,,,,,wd:Q155
517,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,wd:Q155
518,uri,http://www.wikidata.org/entity/Q18476956,,literal,Q18476956,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,,,,,,,,,,,,,wd:Q155
519,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q750,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,,,,,,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,wd:Q155
520,uri,http://www.wikidata.org/entity/Q9645104,,literal,Q9645104,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q42800,literal,,,,,,,,,,,,,,wd:Q155
521,uri,http://www.wikidata.org/entity/Q10260421,,literal,Q10260421,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q1424020,literal,,literal,,literal,http://www.wikidata.org/entity/Q48344,literal,,,,,,,,,,,,,,wd:Q155
522,uri,http://www.wikidata.org/entity/Q48790889,en,literal,Empiricus,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,200,,,,pt-br,literal,Empiricus,,,,wd:Q155
523,uri,http://www.wikidata.org/entity/Q16496429,en,literal,Bank of Amazon,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q12829733,literal,,,,,,,,,,,,,,wd:Q155
524,uri,http://www.wikidata.org/entity/Q5440489,en,literal,Federal University of Uberlândia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-08-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
525,uri,http://www.wikidata.org/entity/Q3551714,en,literal,Universidade do Vale do Itajaí,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-09-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q842713,literal,,,,,,,,,,,,,,wd:Q155
526,uri,http://www.wikidata.org/entity/Q10387854,en,literal,Universidade Nove de Julho,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
527,uri,http://www.wikidata.org/entity/Q65164356,en,literal,Chiquinho Ice Cream,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
528,uri,http://www.wikidata.org/entity/Q5440475,en,literal,Universidade Federal de Alagoas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q168888,literal,,,,,,,,,,,,,,wd:Q155
529,uri,http://www.wikidata.org/entity/Q25422703,,literal,Q25422703,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
530,uri,http://www.wikidata.org/entity/Q94377396,en,literal,Imoveis Global,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
531,uri,http://www.wikidata.org/entity/Q4854848,en,literal,Banestes,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q168376,literal,,,,,,,,,,,,,,wd:Q155
532,uri,http://www.wikidata.org/entity/Q1851075,en,literal,Universidade Federal de Santa Catarina,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-12-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
533,uri,http://www.wikidata.org/entity/Q2660388,en,literal,H. Stern,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q4886928,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,,,,,,,,,,,,,wd:Q155
534,uri,http://www.wikidata.org/entity/Q7894378,en,literal,Universidade Federal de Roraima,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-09-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
535,uri,http://www.wikidata.org/entity/Q7635930,en,literal,SulAmérica Seguros,http://www.w3.org/2001/XMLSchema#dateTime,literal,1895-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,,,,,,,,,,,,,wd:Q155
536,uri,http://www.wikidata.org/entity/Q25428722,en,literal,Roxy Cinemas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-03-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
537,uri,http://www.wikidata.org/entity/Q30929641,,literal,Q30929641,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q178993,literal,,,,,,,,,,,,,,wd:Q155
538,uri,http://www.wikidata.org/entity/Q10387909,en,literal,Universidade do Contestado,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-10-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
539,uri,http://www.wikidata.org/entity/Q2420769,en,literal,Thieme Medical Publishers (Germany),http://www.w3.org/2001/XMLSchema#dateTime,literal,1886-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1022,literal,,,,,,,,,,,,,,wd:Q155
540,uri,http://www.wikidata.org/entity/Q30934859,en,literal,Nuuvem,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
541,uri,http://www.wikidata.org/entity/Q61315203,en,literal,Cinépolis Brasil,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
542,uri,http://www.wikidata.org/entity/Q25449312,,literal,Q25449312,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q194328,literal,,,,,,,,,,,,,,wd:Q155
543,uri,http://www.wikidata.org/entity/Q52610834,en,literal,Faculdade de Direito do Sul de Minas,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
544,uri,http://www.wikidata.org/entity/Q10269426,en,literal,EDP São Paulo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q194332,literal,,,,,,,,,,,,,,wd:Q155
545,uri,http://www.wikidata.org/entity/Q10267618,en,literal,Diario de S. Paulo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
546,uri,http://www.wikidata.org/entity/Q10271729,,literal,Q10271729,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
547,uri,http://www.wikidata.org/entity/Q638533,en,literal,Celesc,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q2151621,literal,,literal,,literal,http://www.wikidata.org/entity/Q132997,literal,,,,,,,,,,,,,,wd:Q155
548,uri,http://www.wikidata.org/entity/Q5162820,en,literal,Conselho Federal de Medicina,http://www.w3.org/2001/XMLSchema#dateTime,literal,1951-01-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q119158,literal,,,,,,,,,,,,,,wd:Q155
549,uri,http://www.wikidata.org/entity/Q10387860,en,literal,Universidade Potiguar,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q131620,literal,,,,,,,,,,,,,,wd:Q155
550,uri,http://www.wikidata.org/entity/Q9663951,en,literal,Brasil 247,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
551,uri,http://www.wikidata.org/entity/Q10337767,en,literal,NovaBrasil FM,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
552,uri,http://www.wikidata.org/entity/Q10337543,,literal,Q10337543,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q40269,literal,,,,,,,,,,,,,,wd:Q155
553,uri,http://www.wikidata.org/entity/Q7501260,en,literal,Shoptime,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,,,,,,,,,,,,,wd:Q155
