,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,profit.datatype,profit.type,profit.value,officialname.xml:lang,officialname.type,officialname.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,equity.datatype,equity.type,equity.value,country
0,uri,http://www.wikidata.org/entity/Q2786319,en,literal,Flying Tiger Copenhagen,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2178686,literal,,,,,,,,,,,,,,,,,wd:Q35
1,uri,http://www.wikidata.org/entity/Q3437386,en,literal,Museum Tusculanum Press,http://www.w3.org/2001/XMLSchema#decimal,literal,12,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
2,uri,http://www.wikidata.org/entity/Q12342886,en,literal,Agat Ejendomme,http://www.w3.org/2001/XMLSchema#decimal,literal,45,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,"http://www.wikidata.org/entity/Q17487600, http://www.wikidata.org/entity/Q1618728",literal,,literal,,literal,http://www.wikidata.org/entity/Q300856,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,-191900000,da,literal,TK Development A/S,,,,,,,,,,wd:Q35
3,uri,http://www.wikidata.org/entity/Q3246599,en,literal,Nordjyllands Trafikselskab,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,http://www.wikidata.org/entity/Q25410,literal,,,,,,,,,,,,,,,,,wd:Q35
4,uri,http://www.wikidata.org/entity/Q114905024,en,literal,Everfuel,,,,,,,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q27393,literal,,,,,,,,,,,,,,,,,wd:Q35
5,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,,,,zh-hans,literal,世界卫生组织,,,,,,,,,,wd:Q35
6,uri,http://www.wikidata.org/entity/Q63457430,,literal,Q63457430,,,,,,,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
7,uri,http://www.wikidata.org/entity/Q12302565,en,literal,Axcel,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
8,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,nl,literal,Omoda B.V.,,,,,,,,,,wd:Q35
9,uri,http://www.wikidata.org/entity/Q20015996,en,literal,Mash,,,,,,,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
10,uri,http://www.wikidata.org/entity/Q106772843,en,literal,Bates VMLY&R,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
11,uri,http://www.wikidata.org/entity/Q110892227,en,literal,TDC NET,http://www.w3.org/2001/XMLSchema#decimal,literal,2510,,,,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
12,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,nl,literal,Omoda,,,,,,,,,,wd:Q35
13,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,da,literal,Omoda,,,,,,,,,,wd:Q35
14,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q39,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,,,,zh-hans,literal,世界卫生组织,,,,,,,,,,wd:Q35
15,uri,http://www.wikidata.org/entity/Q17364676,en,literal,Raske Plader,,,,,,,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
16,uri,http://www.wikidata.org/entity/Q4162513,en,literal,Kiloo,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q7889,literal,,literal,,literal,http://www.wikidata.org/entity/Q25319,literal,,,,,,,,,,,,,,,,,wd:Q35
17,uri,http://www.wikidata.org/entity/Q7206810,en,literal,Podio,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
18,uri,http://www.wikidata.org/entity/Q12340885,en,literal,Viborg Stifts Folkeblad,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1877-10-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q21176,literal,,,,,,,,,,,,,,,,,wd:Q35
19,uri,http://www.wikidata.org/entity/Q12337746,en,literal,SuperBrugsen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q12306665,,,,,,,,,,,,,,,,wd:Q35
20,uri,http://www.wikidata.org/entity/Q12301201,en,literal,altinget.dk,http://www.w3.org/2001/XMLSchema#decimal,literal,75,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-06-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
21,uri,http://www.wikidata.org/entity/Q902171,en,literal,Lundbeck,http://www.w3.org/2001/XMLSchema#decimal,literal,5500,http://www.w3.org/2001/XMLSchema#dateTime,literal,1915-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q1932118,literal,,,,,,,,,,,,,,,,,wd:Q35
22,uri,http://www.wikidata.org/entity/Q106000554,en,literal,Renew Energy,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-08-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q28031,literal,,,,,,,,,,,,,,,,,wd:Q35
23,uri,http://www.wikidata.org/entity/Q106171129,en,literal,SpeakerBee,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3432062,literal,,,,,,,,,,,,,,,,,wd:Q35
24,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,,,,es,literal,Organización Mundial de la Salud,,,,,,,,,,wd:Q35
25,uri,http://www.wikidata.org/entity/Q63457230,,literal,Q63457230,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1902-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
26,uri,http://www.wikidata.org/entity/Q594721,en,literal,Bestseller,http://www.w3.org/2001/XMLSchema#decimal,literal,17000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q11828862,literal,,literal,,literal,http://www.wikidata.org/entity/Q897848,literal,,,,,,,,,,,,,,,,,wd:Q35
27,uri,http://www.wikidata.org/entity/Q20857751,en,literal,POWER A/S,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3175755,literal,,,,,,,,,,,,,,,,,wd:Q35
28,uri,http://www.wikidata.org/entity/Q113390650,,literal,Q113390650,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
29,uri,http://www.wikidata.org/entity/Q11338915,en,literal,BoConcept A/S,http://www.w3.org/2001/XMLSchema#decimal,literal,2000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,http://www.wikidata.org/entity/Q27393,literal,,,,,,,,,,,,,,,,,wd:Q35
30,uri,http://www.wikidata.org/entity/Q924265,en,literal,Aarhus University,http://www.w3.org/2001/XMLSchema#decimal,literal,8028,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q25319,literal,,,,,,,,,,,,,,,,,wd:Q35
31,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q79,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,,,,en,literal,World Health Organization,,,,,,,,,,wd:Q35
32,uri,http://www.wikidata.org/entity/Q7062253,en,literal,Coop amba,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1896-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3196726,literal,,,,,,,,,,,,,,,,,wd:Q35
33,uri,http://www.wikidata.org/entity/Q67197484,en,literal,Parlophone Denmark,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
34,uri,http://www.wikidata.org/entity/Q28225772,en,literal,Bycyklen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
35,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q928,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,,,,ar,literal,منظمة الصحة العالمية,,,,,,,,,,wd:Q35
36,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q928,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,,,,fr,literal,Organisation mondiale de la Santé,,,,,,,,,,wd:Q35
37,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,,,,es,literal,Organización Mundial de la Salud,,,,,,,,,,wd:Q35
38,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q142,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,de,literal,Omoda,,,,,,,,,,wd:Q35
39,uri,http://www.wikidata.org/entity/Q2481701,en,literal,Bjarke Ingels Group,http://www.w3.org/2001/XMLSchema#decimal,literal,150,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q12271,literal,,literal,,literal,http://www.wikidata.org/entity/Q1932118,literal,,,,,,,,,,,,,,,,,wd:Q35
40,uri,http://www.wikidata.org/entity/Q79320146,en,literal,Nuuday,http://www.w3.org/2001/XMLSchema#decimal,literal,4591,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q25245117,literal,http://www.wikidata.org/entity/Q78208621,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
41,uri,http://www.wikidata.org/entity/Q7316872,en,literal,Reto-Moto,http://www.w3.org/2001/XMLSchema#decimal,literal,29,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q7889,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
42,uri,http://www.wikidata.org/entity/Q80973149,en,literal,Go Talent DK,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-11-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
43,uri,http://www.wikidata.org/entity/Q211906,en,literal,Brøndby IF,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-12-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q484038,literal,,,,,,,,,,,,,,,,,wd:Q35
44,uri,http://www.wikidata.org/entity/Q136672,en,literal,Jyske Bank,http://www.w3.org/2001/XMLSchema#decimal,literal,3993,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q21180,literal,,,,,,,,,,,,,,,,,wd:Q35
45,uri,http://www.wikidata.org/entity/Q1241260,en,literal,Ørsted,http://www.w3.org/2001/XMLSchema#decimal,literal,6526,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q2151621,literal,,literal,,literal,http://www.wikidata.org/entity/Q21181,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,13213000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,136489000000,http://www.w3.org/2001/XMLSchema#decimal,literal,289600000000,,,,wd:Q35
46,uri,http://www.wikidata.org/entity/Q110510294,en,literal,AutoPartner,,,,,,,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q1310967,literal,,literal,,literal,http://www.wikidata.org/entity/Q896515,literal,,,,,,,,,,,,,,,,,wd:Q35
47,uri,http://www.wikidata.org/entity/Q29359910,en,literal,Media-Invest Danmark,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,http://www.wikidata.org/entity/Q29359986,literal,,literal,http://www.wikidata.org/entity/Q15955268,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,52491459,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,128941849,,,,,,,wd:Q35
48,uri,http://www.wikidata.org/entity/Q12329785,en,literal,OK a.m.b.a.,,,,,,,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q25319,literal,,,,,,,,,,,,,,,,,wd:Q35
49,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q39,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,,,,es,literal,Organización Mundial de la Salud,,,,,,,,,,wd:Q35
50,uri,http://www.wikidata.org/entity/Q1334647,en,literal,Post Danmark,http://www.w3.org/2001/XMLSchema#decimal,literal,21163,http://www.w3.org/2001/XMLSchema#dateTime,literal,1624-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q177777,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
51,uri,http://www.wikidata.org/entity/Q19562429,en,literal,Normal,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q503379,literal,,,,,,,,,,,,,,,,,wd:Q35
52,uri,http://www.wikidata.org/entity/Q2241604,en,literal,Pandora A/S,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,"http://www.wikidata.org/entity/Q161439, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q12315853,literal,"http://www.wikidata.org/entity/Q384302, http://www.wikidata.org/entity/Q1621332",,,,,,,,,,,,,,,,wd:Q35
53,uri,http://www.wikidata.org/entity/Q12302194,en,literal,Arnold Busck,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1896-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
54,uri,http://www.wikidata.org/entity/Q11991840,en,literal,Nordjyske Stiftstidende,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1767-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q25410,literal,,,,,,,,,,,,,,,,,wd:Q35
55,uri,http://www.wikidata.org/entity/Q108294619,en,literal,Universal Music Denmark,,,,,,,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
56,uri,http://www.wikidata.org/entity/Q815527,en,literal,Jyllands-Posten,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1871-10-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1860611,literal,,,,,,,,,,,,,,,,,wd:Q35
57,uri,http://www.wikidata.org/entity/Q27981116,en,literal,Café Amalie,http://www.w3.org/2001/XMLSchema#decimal,literal,15,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-12-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
58,uri,http://www.wikidata.org/entity/Q18224,en,literal,Maersk,http://www.w3.org/2001/XMLSchema#decimal,literal,80220,http://www.w3.org/2001/XMLSchema#dateTime,literal,1904-04-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q155930,literal,"http://www.wikidata.org/entity/Q7666585, http://www.wikidata.org/entity/Q12329016",literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,3221000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,56600000000,http://www.w3.org/2001/XMLSchema#decimal,literal,25256000000,http://www.w3.org/2001/XMLSchema#decimal,literal,33392000000,wd:Q35
59,uri,http://www.wikidata.org/entity/Q12318163,en,literal,Imerco,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q164490,literal,,,,,,,,,,,,,,,,,wd:Q35
60,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q31,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,fr,literal,Omoda,,,,,,,,,,wd:Q35
61,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,fr,literal,Omoda,,,,,,,,,,wd:Q35
62,uri,http://www.wikidata.org/entity/Q28127172,en,literal,Siteimprove,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q39809,literal,,literal,,literal,http://www.wikidata.org/entity/Q3365803,literal,,,,,,,,,,,,,,,,,wd:Q35
63,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,,,,ru,literal,Всемирная организация здравоохранения,,,,,,,,,,wd:Q35
64,uri,http://www.wikidata.org/entity/Q41171373,en,literal,ALDI Nord,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2066,literal,http://www.wikidata.org/entity/Q125054,,,,,,,,,,,,,,,,wd:Q35
65,uri,http://www.wikidata.org/entity/Q21917313,en,literal,Café Dan Turèll,http://www.w3.org/2001/XMLSchema#decimal,literal,15,,,,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
66,uri,http://www.wikidata.org/entity/Q1758835,en,literal,Ingeniøren,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1892-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,,,,,,,,,,,,,wd:Q35
67,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,fr,literal,Omoda,,,,,,,,,,wd:Q35
68,uri,http://www.wikidata.org/entity/Q407292,en,literal,Air Greenland,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q226,literal,,,,,,,,,,,,,,,,,wd:Q35
69,uri,http://www.wikidata.org/entity/Q5219737,en,literal,Danish Institute for Human Rights,http://www.w3.org/2001/XMLSchema#decimal,literal,150,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8001190,literal,http://www.wikidata.org/entity/Q12307396,,,,,,,,,,,,,,,,wd:Q35
70,uri,http://www.wikidata.org/entity/Q8563183,en,literal,Final Cut for Real,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1748,literal,,,,,da,literal,Final Cut for Real ApS,,,,,,,,,,wd:Q35
71,uri,http://www.wikidata.org/entity/Q12307581,en,literal,Dansk Universitetspædagogisk Netværk,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-06-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q35
72,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q928,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,,,,en,literal,World Health Organization,,,,,,,,,,wd:Q35
