,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,assets.datatype,assets.type,assets.value,profit.datatype,profit.type,profit.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
344,en,literal,Gravity Payments,,,,,,,,,,,,,,,,wd:Q30
345,en,literal,Greater Richmond Transit Company,,,,,,,,,,,,,,,,wd:Q30
346,en,literal,Green Flash Brewing Company,,,,,,,,,,,,,,,,wd:Q30
347,en,literal,Gristedes,,,,,,,,,,,,,,,,wd:Q30
348,en,literal,Gump's,,,,,,,,,,,,,,,,wd:Q30
349,en,literal,Haggen Food & Pharmacy,,,,,,,,,,,,,,,,wd:Q30
350,en,literal,Hanmi Bank,,,,,,,,,,,,,,,,wd:Q30
351,en,literal,Hanover Insurance,,,,,,,,,,,,,,,,wd:Q30
352,en,literal,Harpoon Brewery,,,,,,,,,,,,,,,,wd:Q30
353,en,literal,Harrington College of Design,,,,,,,,,,,,,,,,wd:Q30
354,en,literal,Harvard/MIT Cooperative Society,,,,,,,,,,,,,,,,wd:Q30
355,en,literal,Hawaii Public Radio,,,,,,,,,,,,,,,,wd:Q30
356,en,literal,China Wok Buffet,,,,,,,,,,,,,,,,wd:Q30
357,en,literal,HighWire Press,,,,,,,,,,,,,,,,wd:Q30
358,en,literal,Holland & Knight,,,,,,,,,,,,,,,,wd:Q30
359,en,literal,Hoss's Steak and Sea House,,,,,,,,,,,,,,,,wd:Q30
360,en,literal,Hunton Andrews Kurth,,,,,,,,,,,,,,,,wd:Q30
361,en,literal,Inbenta,,,,,,,,,,,,,,,,wd:Q30
362,en,literal,Incyte,,,,,,,,,,,,,,,,wd:Q30
363,en,literal,J. Lohr Vineyards and Wines,,,,,,,,,,,,,,,,wd:Q30
364,en,literal,Ora TV,,,,,,,,,,,,,,,,wd:Q30
365,en,literal,Jefferson Lines,,,,,,,,,,,,,,,,wd:Q30
366,en,literal,Jesuit Schools Network,,,,,,,,,,,,,,,,wd:Q30
367,en,literal,Arizona PBS,,,,,,,,,,,,,,,,wd:Q30
368,en,literal,Joyent,,,,,,,,,,,,,,,,wd:Q30
369,en,literal,K&L Gates,,,,,,,,,,,,,,,,wd:Q30
370,en,literal,KAKW-DT,,,,,,,,,,,,,,,,wd:Q30
371,en,literal,KASA-TV,,,,,,,,,,,,,,,,wd:Q30
372,en,literal,KASM,,,,,,,,,,,,,,,,wd:Q30
373,en,literal,KATJ-FM,,,,,,,,,,,,,,,,wd:Q30
374,en,literal,KATY-FM,,,,,,,,,,,,,,,,wd:Q30
375,en,literal,KAWA,,,,,,,,,,,,,,,,wd:Q30
376,en,literal,KAZG,,,,,,,,,,,,,,,,wd:Q30
377,en,literal,KBEA-FM,,,,,,,,,,,,,,,,wd:Q30
378,en,literal,KBHU-FM,,,,,,,,,,,,,,,,wd:Q30
379,en,literal,KBRP-LP,,,,,,,,,,,,,,,,wd:Q30
380,en,literal,KBTT,,,,,,,,,,,,,,,,wd:Q30
381,en,literal,KBUT,,,,,,,,,,,,,,,,wd:Q30
382,en,literal,KCBS-FM,,,,,,,,,,,,,,,,wd:Q30
383,en,literal,KCSN,,,,,,,,,,,,,,,,wd:Q30
384,en,literal,KCUR-FM,,,,,,,,,,,,,,,,wd:Q30
385,en,literal,KDMD-LP,,,,,,,,,,,,,,,,wd:Q30
386,en,literal,KDRK-FM,,,,,,,,,,,,,,,,wd:Q30
387,en,literal,KDUK-FM,,,,,,,,,,,,,,,,wd:Q30
388,en,literal,KDWG,,,,,,,,,,,,,,,,wd:Q30
389,en,literal,KEPR-TV,,,,,,,,,,,,,,,,wd:Q30
390,en,literal,KESR,,,,,,,,,,,,,,,,wd:Q30
391,en,literal,KEVU-CD,,,,,,,,,,,,,,,,wd:Q30
392,en,literal,KEYN-FM,,,,,,,,,,,,,,,,wd:Q30
393,en,literal,KFAB,,,,,,,,,,,,,,,,wd:Q30
394,en,literal,KFDX-TV,,,,,,,,,,,,,,,,wd:Q30
395,en,literal,KFMB-TV,,,,,,,,,,,,,,,,wd:Q30
396,en,literal,KFXA,,,,,,,,,,,,,,,,wd:Q30
397,en,literal,KFXK-TV,,,,,,,,,,,,,,,,wd:Q30
398,en,literal,KFXO-CD,,,,,,,,,,,,,,,,wd:Q30
399,en,literal,KFYR-TV,,,,,,,,,,,,,,,,wd:Q30
400,en,literal,KGNU,,,,,,,,,,,,,,,,wd:Q30
401,en,literal,KGOT,,,,,,,,,,,,,,,,wd:Q30
402,en,literal,KHET,,,,,,,,,,,,,,,,wd:Q30
403,en,literal,KHNS,,,,,,,,,,,,,,,,wd:Q30
404,en,literal,KHTI,,,,,,,,,,,,,,,,wd:Q30
405,en,literal,KHTN,,,,,,,,,,,,,,,,wd:Q30
406,en,literal,KHXT,,,,,,,,,,,,,,,,wd:Q30
407,en,literal,KHYT,,,,,,,,,,,,,,,,wd:Q30
408,en,literal,KINE-FM,,,,,,,,,,,,,,,,wd:Q30
409,en,literal,KIOT,,,,,,,,,,,,,,,,wd:Q30
410,en,literal,KIPR,,,,,,,,,,,,,,,,wd:Q30
411,en,literal,KISS-FM,,,,,,,,,,,,,,,,wd:Q30
412,en,literal,KIXE-TV,,,,,,,,,,,,,,,,wd:Q30
413,en,literal,KIXY-FM,,,,,,,,,,,,,,,,wd:Q30
414,en,literal,KJLH,,,,,,,,,,,,,,,,wd:Q30
415,en,literal,KKBZ,,,,,,,,,,,,,,,,wd:Q30
416,en,literal,KKCY,,,,,,,,,,,,,,,,wd:Q30
417,en,literal,KKEX,,,,,,,,,,,,,,,,wd:Q30
418,en,literal,KKLH,,,,,,,,,,,,,,,,wd:Q30
419,en,literal,KKUU,,,,,,,,,,,,,,,,wd:Q30
420,en,literal,KKXL-FM,,,,,,,,,,,,,,,,wd:Q30
421,en,literal,KKXT,,,,,,,,,,,,,,,,wd:Q30
422,en,literal,KLBJ,,,,,,,,,,,,,,,,wd:Q30
423,en,literal,KLFD,,,,,,,,,,,,,,,,wd:Q30
424,en,literal,KLPX,,,,,,,,,,,,,,,,wd:Q30
425,en,literal,KMAG,,,,,,,,,,,,,,,,wd:Q30
426,en,literal,KMFA,,,,,,,,,,,,,,,,wd:Q30
427,en,literal,KMGH-TV,,,,,,,,,,,,,,,,wd:Q30
428,en,literal,KMLO,,,,,,,,,,,,,,,,wd:Q30
429,en,literal,KMNB,,,,,,,,,,,,,,,,wd:Q30
430,en,literal,KMNS,,,,,,,,,,,,,,,,wd:Q30
431,en,literal,KMOX,,,,,,,,,,,,,,,,wd:Q30
432,en,literal,KMOZ-FM,,,,,,,,,,,,,,,,wd:Q30
433,en,literal,KMVU-DT,,,,,,,,,,,,,,,,wd:Q30
434,en,literal,KMXG,,,,,,,,,,,,,,,,wd:Q30
435,en,literal,KMXV,,,,,,,,,,,,,,,,wd:Q30
436,en,literal,KMXW,,,,,,,,,,,,,,,,wd:Q30
437,en,literal,KMXZ-FM,,,,,,,,,,,,,,,,wd:Q30
438,en,literal,KMYZ-FM,,,,,,,,,,,,,,,,wd:Q30
439,en,literal,KNOP-TV,,,,,,,,,,,,,,,,wd:Q30
440,en,literal,KNSD,,,,,,,,,,,,,,,,wd:Q30
441,en,literal,KNUS,,,,,,,,,,,,,,,,wd:Q30
442,en,literal,KOCN,,,,,,,,,,,,,,,,wd:Q30
443,en,literal,KOI Auto Parts,,,,,,,,,,,,,,,,wd:Q30
444,en,literal,KOKZ,,,,,,,,,,,,,,,,wd:Q30
445,en,literal,KOMG,,,,,,,,,,,,,,,,wd:Q30
446,en,literal,KOUT,,,,,,,,,,,,,,,,wd:Q30
447,en,literal,KPNW,,,,,,,,,,,,,,,,wd:Q30
448,en,literal,KQCW-DT,,,,,,,,,,,,,,,,wd:Q30
449,en,literal,KRBB,,,,,,,,,,,,,,,,wd:Q30
450,en,literal,KRCC,,,,,,,,,,,,,,,,wd:Q30
451,en,literal,KRIS-TV,,,,,,,,,,,,,,,,wd:Q30
452,en,literal,KRMG-FM,,,,,,,,,,,,,,,,wd:Q30
453,en,literal,KRON-TV,,,,,,,,,,,,,,,,wd:Q30
454,en,literal,KROR,,,,,,,,,,,,,,,,wd:Q30
455,en,literal,KRQR,,,,,,,,,,,,,,,,wd:Q30
456,en,literal,KSAL-FM,,,,,,,,,,,,,,,,wd:Q30
457,en,literal,KSAT-TV,,,,,,,,,,,,,,,,wd:Q30
458,en,literal,KSCW-DT,,,,,,,,,,,,,,,,wd:Q30
459,en,literal,KSHV-TV,,,,,,,,,,,,,,,,wd:Q30
460,en,literal,KSJD,,,,,,,,,,,,,,,,wd:Q30
461,en,literal,KSMC,,,,,,,,,,,,,,,,wd:Q30
462,en,literal,KSRZ,,,,,,,,,,,,,,,,wd:Q30
463,en,literal,KSTM,,,,,,,,,,,,,,,,wd:Q30
464,en,literal,KSVP,,,,,,,,,,,,,,,,wd:Q30
465,en,literal,KTBZ-FM,,,,,,,,,,,,,,,,wd:Q30
466,en,literal,KTCL,,,,,,,,,,,,,,,,wd:Q30
467,en,literal,KTFM,,,,,,,,,,,,,,,,wd:Q30
468,en,literal,KTGX,,,,,,,,,,,,,,,,wd:Q30
469,en,literal,KTHN,,,,,,,,,,,,,,,,wd:Q30
470,en,literal,KTOZ-FM,,,,,,,,,,,,,,,,wd:Q30
471,en,literal,KTSC-FM,,,,,,,,,,,,,,,,wd:Q30
472,en,literal,KTSU,,,,,,,,,,,,,,,,wd:Q30
473,en,literal,KTTH,,,,,,,,,,,,,,,,wd:Q30
474,en,literal,KTUH,,,,,,,,,,,,,,,,wd:Q30
475,en,literal,KTUX,,,,,,,,,,,,,,,,wd:Q30
476,en,literal,KTXS-TV,,,,,,,,,,,,,,,,wd:Q30
477,en,literal,KUAT-TV,,,,,,,,,,,,,,,,wd:Q30
478,en,literal,KUPL,,,,,,,,,,,,,,,,wd:Q30
479,en,literal,KURV,,,,,,,,,,,,,,,,wd:Q30
480,en,literal,KUYI,,,,,,,,,,,,,,,,wd:Q30
481,en,literal,KVCW,,,,,,,,,,,,,,,,wd:Q30
482,en,literal,KVEA,,,,,,,,,,,,,,,,wd:Q30
483,en,literal,KVIA-TV,,,,,,,,,,,,,,,,wd:Q30
484,en,literal,KVST,,,,,,,,,,,,,,,,wd:Q30
485,en,literal,KWAR,,,,,,,,,,,,,,,,wd:Q30
486,en,literal,KWBE,,,,,,,,,,,,,,,,wd:Q30
487,en,literal,KWBQ,,,,,,,,,,,,,,,,wd:Q30
488,en,literal,KWEX-DT,,,,,,,,,,,,,,,,wd:Q30
489,en,literal,KWSB-FM,,,,,,,,,,,,,,,,wd:Q30
490,en,literal,KWSL,,,,,,,,,,,,,,,,wd:Q30
491,en,literal,KWTX-FM,,,,,,,,,,,,,,,,wd:Q30
492,en,literal,KXDG,,,,,,,,,,,,,,,,wd:Q30
493,en,literal,KXTQ-FM,,,,,,,,,,,,,,,,wd:Q30
494,en,literal,Kartemquin Films,,,,,,,,,,,,,,,,wd:Q30
495,en,literal,Keebler Company,,,,,,,,,,,,,,,,wd:Q30
496,en,literal,Kensington Books,,,,,,,,,,,,,,,,wd:Q30
497,en,literal,Kidrobot,,,,,,,,,,,,,,,,wd:Q30
498,en,literal,KXRK,,,,,,,,,,,,,,,,wd:Q30
499,en,literal,KXRM-TV,,,,,,,,,,,,,,,,wd:Q30
500,en,literal,KXXO,,,,,,,,,,,,,,,,wd:Q30
501,en,literal,KXXR,,,,,,,,,,,,,,,,wd:Q30
502,en,literal,KYNT,,,,,,,,,,,,,,,,wd:Q30
503,en,literal,KYOU-TV,,,,,,,,,,,,,,,,wd:Q30
504,en,literal,KZFM,,,,,,,,,,,,,,,,wd:Q30
505,en,literal,KZPK,,,,,,,,,,,,,,,,wd:Q30
506,en,literal,KZYM,,,,,,,,,,,,,,,,wd:Q30
507,en,literal,KZZI,,,,,,,,,,,,,,,,wd:Q30
508,en,literal,Kings Food Markets,,,,,,,,,,,,,,,,wd:Q30
509,en,literal,Kitsap Transit,,,,,,,,,,,,,,,,wd:Q30
510,en,literal,Klutz Press,,,,,,,,,,,,,,,,wd:Q30
511,en,literal,Kool Smiles,,,,,,,,,,,,,,,,wd:Q30
512,en,literal,Kwik Shop,,,,,,,,,,,,,,,,wd:Q30
513,en,literal,LA Fitness,,,,,,,,,,,,,,,,wd:Q30
514,en,literal,Land O'Lakes,,,,,,,,,,,,,,,,wd:Q30
515,en,literal,Left Hand Brewing Company,,,,,,,,,,,,,,,,wd:Q30
516,en,literal,Legal Sea Foods,,,,,,,,,,,,,,,,wd:Q30
517,en,literal,Leupold & Stevens,,,,,,,,,,,,,,,,wd:Q30
518,en,literal,Liberty Water Taxi,,,,,,,,,,,,,,,,wd:Q30
519,en,literal,Lifetouch,,,,,,,,,,,,,,,,wd:Q30
520,en,literal,Lightspeed Venture Partners,,,,,,,,,,,,,,,,wd:Q30
521,en,literal,Swensen's,,,,,,,,,,,,,,,,wd:Q30
522,en,literal,Loaf 'N Jug,,,,,,,,,,,,,,,,wd:Q30
523,en,literal,Long & Foster,,,,,,,,,,,,,,,,wd:Q30
524,en,literal,Lowenstein Sandler,,,,,,,,,,,,,,,,wd:Q30
525,en,literal,Luby's,,,,,,,,,,,,,,,,wd:Q30
526,en,literal,Lucky Stores,,,,,,,,,,,,,,,,wd:Q30
527,en,literal,Lupus Foundation of America,,,,,,,,,,,,,,,,wd:Q30
528,en,literal,Disney Digital Network,,,,,,,,,,,,,,,,wd:Q30
529,en,literal,MacGillivray Freeman Films,,,,,,,,,,,,,,,,wd:Q30
530,en,literal,Magnolia Bakery,,,,,,,,,,,,,,,,wd:Q30
531,en,literal,Maidenform,,,,,,,,,,,,,,,,wd:Q30
532,en,literal,Maine Diner,,,,,,,,,,,,,,,,wd:Q30
533,en,literal,Mancini•Duffy,,,,,,,,,,,,,,,,wd:Q30
534,en,literal,ManRay,,,,,,,,,,,,,,,,wd:Q30
535,en,literal,"Marathon Enterprises, Inc.",,,,,,,,,,,,,,,,wd:Q30
536,en,literal,Marie Callender's,,,,,,,,,,,,,,,,wd:Q30
537,en,literal,MLB Network Radio,,,,,,,,,,,,,,,,wd:Q30
538,en,literal,Mark of the Unicorn,,,,,,,,,,,,,,,,wd:Q30
539,en,literal,Market of Choice,,,,,,,,,,,,,,,,wd:Q30
540,en,literal,McKool Smith,,,,,,,,,,,,,,,,wd:Q30
541,en,literal,McMenamins,,,,,,,,,,,,,,,,wd:Q30
542,en,literal,Medline Industries,,,,,,,,,,,,,,,,wd:Q30
543,en,literal,MicroVentures,,,,,,,,,,,,,,,,wd:Q30
544,en,literal,Middlesex Savings Bank,,,,,,,,,,,,,,,,wd:Q30
545,en,literal,Miller's Ale House,,,,,,,,,,,,,,,,wd:Q30
546,en,literal,Mixamo,,,,,,,,,,,,,,,,wd:Q30
547,en,literal,Morrison & Foerster,,,,,,,,,,,,,,,,wd:Q30
548,en,literal,Mountain America Credit Union,,,,,,,,,,,,,,,,wd:Q30
549,en,literal,Moving Picture Institute,,,,,,,,,,,,,,,,wd:Q30
550,en,literal,Muncie Indiana Transit System,,,,,,,,,,,,,,,,wd:Q30
551,en,literal,MusclePharm,,,,,,,,,,,,,,,,wd:Q30
552,en,literal,MyFreeCams,,,,,,,,,,,,,,,,wd:Q30
553,en,literal,Nantahala Outdoor Center,,,,,,,,,,,,,,,,wd:Q30
554,en,literal,National Heritage Academies,,,,,,,,,,,,,,,,wd:Q30
555,en,literal,National Property Inspections,,,,,,,,,,,,,,,,wd:Q30
556,en,literal,National Tire and Battery,,,,,,,,,,,,,,,,wd:Q30
557,en,literal,Neil A. Kjos Music Company,,,,,,,,,,,,,,,,wd:Q30
558,en,literal,New Deal Cafe,,,,,,,,,,,,,,,,wd:Q30
559,en,literal,New York Lawyers for the Public Interest,,,,,,,,,,,,,,,,wd:Q30
560,en,literal,Norms Restaurants,,,,,,,,,,,,,,,,wd:Q30
561,en,literal,North American School of Trades,,,,,,,,,,,,,,,,wd:Q30
562,en,literal,North Carolina State Ports Authority,,,,,,,,,,,,,,,,wd:Q30
563,en,literal,Oceanography Society,,,,,,,,,,,,,,,,wd:Q30
564,en,literal,Oklahoma Educational Television Authority,,,,,,,,,,,,,,,,wd:Q30
565,en,literal,Onyx Path Publishing,,,,,,,,,,,,,,,,wd:Q30
566,en,literal,Opengear,,,,,,,,,,,,,,,,wd:Q30
567,en,literal,Oregon Public Broadcasting,,,,,,,,,,,,,,,,wd:Q30
568,en,literal,Other Press,,,,,,,,,,,,,,,,wd:Q30
569,en,literal,Commute.org,,,,,,,,,,,,,,,,wd:Q30
570,en,literal,GoodLeap,,,,,,,,,,,,,,,,wd:Q30
571,en,literal,Owen's Market,,,,,,,,,,,,,,,,wd:Q30
572,en,literal,Owens Corning,,,,,,,,,,,,,,,,wd:Q30
573,en,literal,Owlchemy Labs,,,,,,,,,,,,,,,,wd:Q30
574,en,literal,Patsy's,,,,,,,,,,,,,,,,wd:Q30
575,en,literal,Payless ShoeSource,,,,,,,,,,,,,,,,wd:Q30
576,en,literal,PJ's Coffee,,,,,,,,,,,,,,,,wd:Q30
577,en,literal,Perkins Coie,,,,,,,,,,,,,,,,wd:Q30
578,en,literal,Perkins Restaurant & Bakery,,,,,,,,,,,,,,,,wd:Q30
579,en,literal,Petersburg Area Transit,,,,,,,,,,,,,,,,wd:Q30
580,en,literal,Piada Italian Street Food,,,,,,,,,,,,,,,,wd:Q30
581,en,literal,Plante Moran,,,,,,,,,,,,,,,,wd:Q30
582,en,literal,Plazm,,,,,,,,,,,,,,,,wd:Q30
583,en,literal,Portland General Electric,,,,,,,,,,,,,,,,wd:Q30
584,en,literal,Price Chopper Supermarkets,,,,,,,,,,,,,,,,wd:Q30
585,en,literal,PublicAffairs,,,,,,,,,,,,,,,,wd:Q30
586,en,literal,Pueblo Supermarkets,,,,,,,,,,,,,,,,wd:Q30
587,en,literal,rabbittransit,,,,,,,,,,,,,,,,wd:Q30
588,en,literal,Radisson Blu,,,,,,,,,,,,,,,,wd:Q30
589,en,literal,Railinc Corporation,,,,,,,,,,,,,,,,wd:Q30
590,en,literal,Randolph Engineering,,,,,,,,,,,,,,,,wd:Q30
591,en,literal,RC Willey Home Furnishings,,,,,,,,,,,,,,,,wd:Q30
592,en,literal,Red Ventures,,,,,,,,,,,,,,,,wd:Q30
593,en,literal,Rocky Mountain PBS,,,,,,,,,,,,,,,,wd:Q30
594,en,literal,Cherriots,,,,,,,,,,,,,,,,wd:Q30
595,en,literal,Rotarun Ski Area,,,,,,,,,,,,,,,,wd:Q30
596,en,literal,Roundy's,,,,,,,,,,,,,,,,wd:Q30
597,en,literal,Rouses,,,,,,,,,,,,,,,,wd:Q30
598,en,literal,Roy Rogers Restaurants,,,,,,,,,,,,,,,,wd:Q30
599,en,literal,San Francisco Public Utilities Commission,,,,,,,,,,,,,,,,wd:Q30
600,en,literal,Santa Cruz Metropolitan Transit District,,,,,,,,,,,,,,,,wd:Q30
601,en,literal,The Wonderful Company,,,,,,,,,,,,,,,,wd:Q30
602,en,literal,Save-A-Lot,,,,,,,,,,,,,,,,wd:Q30
603,en,literal,Schiffer Publishing,,,,,,,,,,,,,,,,wd:Q30
604,en,literal,Schnucks,,,,,,,,,,,,,,,,wd:Q30
605,en,literal,Seattle Public Utilities,,,,,,,,,,,,,,,,wd:Q30
606,en,literal,Second Avenue Deli,,,,,,,,,,,,,,,,wd:Q30
607,en,literal,SeeVolution,,,,,,,,,,,,,,,,wd:Q30
608,en,literal,Sentry Foods,,,,,,,,,,,,,,,,wd:Q30
609,en,literal,Shinola Detroit,,,,,,,,,,,,,,,,wd:Q30
610,en,literal,Skybitz,,,,,,,,,,,,,,,,wd:Q30
611,en,literal,Smart Bomb Interactive,,,,,,,,,,,,,,,,wd:Q30
612,en,literal,Smartwool,,,,,,,,,,,,,,,,wd:Q30
613,en,literal,Spencer Gifts,,,,,,,,,,,,,,,,wd:Q30
614,en,literal,Splash Lagoon,,,,,,,,,,,,,,,,wd:Q30
615,en,literal,Sports Byline USA,,,,,,,,,,,,,,,,wd:Q30
616,en,literal,Standard Insurance Company,,,,,,,,,,,,,,,,wd:Q30
617,en,literal,Star News Group,,,,,,,,,,,,,,,,wd:Q30
618,en,literal,State Employees Credit Union,,,,,,,,,,,,,,,,wd:Q30
619,en,literal,Studio Gang Architects,,,,,,,,,,,,,,,,wd:Q30
620,en,literal,Sunrider,,,,,,,,,,,,,,,,wd:Q30
621,en,literal,SEGA of America,http://www.w3.org/2001/XMLSchema#decimal,literal,116,,,,,,,,,,,,,wd:Q30
622,en,literal,Tantor Media,,,,,,,,,,,,,,,,wd:Q30
623,en,literal,TCF Bank,,,,,,,,,,,,,,,,wd:Q30
624,en,literal,Texas Central Railway,,,,,,,,,,,,,,,,wd:Q30
625,en,literal,TRUSTe,,,,,,,,,,,,,,,,wd:Q30
626,en,literal,"Minerals, Metals & Materials Society",,,,,,,,,,,,,,,,wd:Q30
627,en,literal,The HON Company,,,,,,,,,,,,,,,,wd:Q30
628,en,literal,The Human Bean,,,,,,,,,,,,,,,,wd:Q30
629,en,literal,The Life FM,,,,,,,,,,,,,,,,wd:Q30
630,en,literal,Trailways of New York,,,,,,,,,,,,,,,,wd:Q30
631,en,literal,TravelCenters of America,,,,,,,,,,,,,,,,wd:Q30
632,en,literal,Triangle Credit Union,,,,,,,,,,,,,,,,wd:Q30
633,en,literal,TriNet HR Services,,,,,,,,,,,,,,,,wd:Q30
634,en,literal,Trident University International,,,,,,,,,,,,,,,,wd:Q30
635,en,literal,Tudor's Biscuit World,,,,,,,,,,,,,,,,wd:Q30
636,en,literal,Turner Broadcasting System,,,,,,,,,,,,,,,,wd:Q30
637,en,literal,Udemy,,,,,,,,,,,,,,,,wd:Q30
638,en,literal,UEI College,,,,,,,,,,,,,,,,wd:Q30
639,en,literal,Ugly Duckling Presse,,,,,,,,,,,,,,,,wd:Q30
640,en,literal,Ulta Beauty,,,,,,,,,,,,,,,,wd:Q30
641,en,literal,Umpqua Holdings Corporation,,,,,,,,,,,,,,,,wd:Q30
642,en,literal,United Dairy Farmers,,,,,,,,,,,,,,,,wd:Q30
643,en,literal,Universal Music Latin Entertainment,,,,,,,,,,,,,,,,wd:Q30
644,en,literal,University Museum of Contemporary Art,,,,,,,,,,,,,,,,wd:Q30
645,en,literal,University of California Television,,,,,,,,,,,,,,,,wd:Q30
646,en,literal,University of Houston Libraries,,,,,,,,,,,,,,,,wd:Q30
647,en,literal,University of Massachusetts Press,,,,,,,,,,,,,,,,wd:Q30
648,en,literal,University of New Mexico Press,,,,,,,,,,,,,,,,wd:Q30
649,en,literal,Univision Radio,,,,,,,,,,,,,,,,wd:Q30
650,en,literal,Uno Chicago Grill,,,,,,,,,,,,,,,,wd:Q30
651,en,literal,Van Heusen,,,,,,,,,,,,,,,,wd:Q30
652,en,literal,Viagogo,,,,,,,,,,,,,,,,wd:Q30
653,en,literal,Virginia Tech Corporate Research Center,,,,,,,,,,,,,,,,wd:Q30
654,en,literal,Vulcan Productions,,,,,,,,,,,,,,,,wd:Q30
655,en,literal,WABI-TV,,,,,,,,,,,,,,,,wd:Q30
656,en,literal,WACO-FM,,,,,,,,,,,,,,,,wd:Q30
657,en,literal,WAEV,,,,,,,,,,,,,,,,wd:Q30
658,en,literal,WALA-TV,,,,,,,,,,,,,,,,wd:Q30
659,en,literal,WANF,,,,,,,,,,,,,,,,wd:Q30
660,en,literal,WAOW,,,,,,,,,,,,,,,,wd:Q30
661,en,literal,WASA-LD,,,,,,,,,,,,,,,,wd:Q30
662,en,literal,Washington State Employees Credit Union,,,,,,,,,,,,,,,,wd:Q30
663,en,literal,WAVY-TV,,,,,,,,,,,,,,,,wd:Q30
664,en,literal,WAXX,,,,,,,,,,,,,,,,wd:Q30
665,en,literal,WBBG,,,,,,,,,,,,,,,,wd:Q30
666,en,literal,WBBJ-TV,,,,,,,,,,,,,,,,wd:Q30
667,en,literal,WBBM-FM,,,,,,,,,,,,,,,,wd:Q30
668,en,literal,WBBT-FM,,,,,,,,,,,,,,,,wd:Q30
669,en,literal,WBCX,,,,,,,,,,,,,,,,wd:Q30
670,en,literal,WBEC-TV,,,,,,,,,,,,,,,,wd:Q30
671,en,literal,WBEW,,,,,,,,,,,,,,,,wd:Q30
672,en,literal,WBNA,,,,,,,,,,,,,,,,wd:Q30
673,en,literal,WBOB,,,,,,,,,,,,,,,,wd:Q30
674,en,literal,WBQT,,,,,,,,,,,,,,,,wd:Q30
675,en,literal,WBSX,,,,,,,,,,,,,,,,wd:Q30
676,en,literal,WBVB,,,,,,,,,,,,,,,,wd:Q30
677,en,literal,WBZZ,,,,,,,,,,,,,,,,wd:Q30
678,en,literal,WCAI,,,,,,,,,,,,,,,,wd:Q30
679,en,literal,WCDK,,,,,,,,,,,,,,,,wd:Q30
680,en,literal,WCHS-TV,,,,,,,,,,,,,,,,wd:Q30
681,en,literal,WCLH,,,,,,,,,,,,,,,,wd:Q30
682,en,literal,WCOD-FM,,,,,,,,,,,,,,,,wd:Q30
683,en,literal,WCOL-FM,,,,,,,,,,,,,,,,wd:Q30
684,en,literal,WCOW-FM,,,,,,,,,,,,,,,,wd:Q30
685,en,literal,WCSH,,,,,,,,,,,,,,,,wd:Q30
686,en,literal,WCTA,,,,,,,,,,,,,,,,wd:Q30
687,en,literal,WCZT,,,,,,,,,,,,,,,,wd:Q30
688,en,literal,WDAQ,,,,,,,,,,,,,,,,wd:Q30
689,en,literal,WDAS-FM,,,,,,,,,,,,,,,,wd:Q30
690,en,literal,WDCB,,,,,,,,,,,,,,,,wd:Q30
691,en,literal,WDCG,,,,,,,,,,,,,,,,wd:Q30
692,en,literal,WDCW,,,,,,,,,,,,,,,,wd:Q30
693,en,literal,WDJM-FM,,,,,,,,,,,,,,,,wd:Q30
694,en,literal,WDMX,,,,,,,,,,,,,,,,wd:Q30
695,en,literal,WDVE,,,,,,,,,,,,,,,,wd:Q30
696,en,literal,WEAU,,,,,,,,,,,,,,,,wd:Q30
697,en,literal,WECQ,,,,,,,,,,,,,,,,wd:Q30
698,en,literal,WEKU,,,,,,,,,,,,,,,,wd:Q30
699,en,literal,WELI,,,,,,,,,,,,,,,,wd:Q30
700,en,literal,WESH,,,,,,,,,,,,,,,,wd:Q30
701,en,literal,WESS,,,,,,,,,,,,,,,,wd:Q30
702,en,literal,WFCJ,,,,,,,,,,,,,,,,wd:Q30
703,en,literal,WFCR,,,,,,,,,,,,,,,,wd:Q30
704,en,literal,WFEZ,,,,,,,,,,,,,,,,wd:Q30
705,en,literal,WFGC,,,,,,,,,,,,,,,,wd:Q30
706,en,literal,WFMT,,,,,,,,,,,,,,,,wd:Q30
707,en,literal,WFPG,,,,,,,,,,,,,,,,wd:Q30
708,en,literal,WFSU-TV,,,,,,,,,,,,,,,,wd:Q30
709,en,literal,WFSX-FM,,,,,,,,,,,,,,,,wd:Q30
710,en,literal,WFTS-TV,,,,,,,,,,,,,,,,wd:Q30
711,en,literal,WFXL,,,,,,,,,,,,,,,,wd:Q30
712,en,literal,WGAO,,,,,,,,,,,,,,,,wd:Q30
713,en,literal,WGDR,,,,,,,,,,,,,,,,wd:Q30
714,en,literal,WGEX,,,,,,,,,,,,,,,,wd:Q30
715,en,literal,WGFX,,,,,,,,,,,,,,,,wd:Q30
716,en,literal,WGGC,,,,,,,,,,,,,,,,wd:Q30
717,en,literal,WGMY,,,,,,,,,,,,,,,,wd:Q30
718,en,literal,WGTU,,,,,,,,,,,,,,,,wd:Q30
719,en,literal,WGUF,,,,,,,,,,,,,,,,wd:Q30
720,en,literal,WGVU-TV,,,,,,,,,,,,,,,,wd:Q30
721,en,literal,WHCR-FM,,,,,,,,,,,,,,,,wd:Q30
722,en,literal,WHDQ,,,,,,,,,,,,,,,,wd:Q30
