company_id,edge_type,val_id,node_type
5063196471.0,Macro Industry,Healthcare,Industry
5081869203.0,Macro Industry,Retail,Industry
5083559296.0,Macro Industry,Energy and Power,Industry
5083559310.0,Macro Industry,Consumer Products and Services,Industry
5029517389.0,Macro Industry,Healthcare,Industry
5063762532.0,Macro Industry,Consumer Products and Services,Industry
5077911449.0,Macro Industry,Financials,Industry
5083559172.0,Macro Industry,Consumer Products and Services,Industry
5083559193.0,Macro Industry,Consumer Products and Services,Industry
5083559374.0,Macro Industry,Retail,Industry
5083559397.0,Macro Industry,Retail,Industry
4295878563.0,Macro Industry,Industrials,Industry
5083559421.0,Macro Industry,Financials,Industry
4295918594.0,Macro Industry,Materials,Industry
5051781671.0,Macro Industry,Media and Entertainment,Industry
5044818758.0,Macro Industry,Industrials,Industry
5083564873.0,Macro Industry,Consumer Staples,Industry
5036397048.0,Macro Industry,Industrials,Industry
5056576841.0,Macro Industry,Consumer Products and Services,Industry
5001218920.0,Macro Industry,Media and Entertainment,Industry
5035413404.0,Macro Industry,Consumer Staples,Industry
5042228382.0,Macro Industry,Consumer Staples,Industry
5000626166.0,Macro Industry,Healthcare,Industry
5083559243.0,Macro Industry,High Technology,Industry
5036878355.0,Macro Industry,Consumer Staples,Industry
4296081472.0,Macro Industry,Healthcare,Industry
5037857172.0,Macro Industry,High Technology,Industry
4298532824.0,Macro Industry,Telecommunications,Industry
5083609743.0,Macro Industry,Real Estate,Industry
5083609752.0,Macro Industry,Materials,Industry
5046663911.0,Macro Industry,Energy and Power,Industry
5039650555.0,Macro Industry,Consumer Products and Services,Industry
5030559295.0,Macro Industry,Consumer Products and Services,Industry
5007068020.0,Macro Industry,Financials,Industry
5083619294.0,Macro Industry,High Technology,Industry
5064641274.0,Macro Industry,High Technology,Industry
5000555744.0,Macro Industry,Materials,Industry
4295915019.0,Macro Industry,Healthcare,Industry
5083609757.0,Macro Industry,Consumer Products and Services,Industry
5040701501.0,Macro Industry,High Technology,Industry
5063251175.0,Macro Industry,Real Estate,Industry
5052506913.0,Macro Industry,High Technology,Industry
5047642630.0,Macro Industry,Retail,Industry
4295857131.0,Macro Industry,Energy and Power,Industry
5083620588.0,Macro Industry,Industrials,Industry
5000863169.0,Macro Industry,Industrials,Industry
4295866261.0,Macro Industry,Materials,Industry
5083620918.0,Macro Industry,Consumer Products and Services,Industry
5040047615.0,Macro Industry,Materials,Industry
5053381699.0,Macro Industry,Financials,Industry
5082101523.0,Macro Industry,Industrials,Industry
5080232095.0,Macro Industry,Energy and Power,Industry
5038912139.0,Macro Industry,Industrials,Industry
5083621154.0,Macro Industry,Industrials,Industry
5020660733.0,Macro Industry,Industrials,Industry
5083388928.0,Macro Industry,Financials,Industry
4298333006.0,Macro Industry,Industrials,Industry
4296226515.0,Macro Industry,Healthcare,Industry
5083623800.0,Macro Industry,Healthcare,Industry
5074207356.0,Macro Industry,Real Estate,Industry
5083623845.0,Macro Industry,Real Estate,Industry
5083623604.0,Macro Industry,Materials,Industry
5083623943.0,Macro Industry,Healthcare,Industry
5083623611.0,Macro Industry,Consumer Products and Services,Industry
5083623962.0,Macro Industry,Consumer Staples,Industry
5083563471.0,Macro Industry,Consumer Products and Services,Industry
5083623978.0,Macro Industry,High Technology,Industry
4295877954.0,Macro Industry,Industrials,Industry
5057828219.0,Macro Industry,Materials,Industry
5082470416.0,Macro Industry,Healthcare,Industry
4296707309.0,Macro Industry,Materials,Industry
5083624131.0,Macro Industry,Consumer Products and Services,Industry
5068049064.0,Macro Industry,Financials,Industry
5068926548.0,Macro Industry,High Technology,Industry
5040438450.0,Macro Industry,High Technology,Industry
5083557741.0,Macro Industry,High Technology,Industry
5071153639.0,Macro Industry,Media and Entertainment,Industry
5083628308.0,Macro Industry,Real Estate,Industry
5083631755.0,Macro Industry,Financials,Industry
5001429048.0,Macro Industry,Industrials,Industry
5083628194.0,Macro Industry,Energy and Power,Industry
5083497400.0,Macro Industry,Telecommunications,Industry
5083628403.0,Macro Industry,Energy and Power,Industry
5083628405.0,Macro Industry,Energy and Power,Industry
5082111869.0,Macro Industry,High Technology,Industry
5083647112.0,Macro Industry,Energy and Power,Industry
5063325679.0,Macro Industry,Industrials,Industry
5074265017.0,Macro Industry,Healthcare,Industry
5083628317.0,Macro Industry,Consumer Products and Services,Industry
5083628346.0,Macro Industry,Real Estate,Industry
5082027467.0,Macro Industry,Consumer Products and Services,Industry
5000052152.0,Macro Industry,Industrials,Industry
4296988857.0,Macro Industry,High Technology,Industry
5001306552.0,Macro Industry,Consumer Products and Services,Industry
5083628404.0,Macro Industry,Consumer Products and Services,Industry
5083628207.0,Macro Industry,Industrials,Industry
5081377149.0,Macro Industry,Healthcare,Industry
5001288126.0,Macro Industry,Healthcare,Industry
5060654911.0,Macro Industry,Energy and Power,Industry
5083629487.0,Macro Industry,Consumer Products and Services,Industry
5050705104.0,Macro Industry,Financials,Industry
4297644280.0,Macro Industry,Real Estate,Industry
5083629439.0,Macro Industry,High Technology,Industry
5083629597.0,Macro Industry,Financials,Industry
5083629866.0,Macro Industry,Telecommunications,Industry
5040693369.0,Macro Industry,Consumer Staples,Industry
5083629900.0,Macro Industry,High Technology,Industry
5042233146.0,Macro Industry,High Technology,Industry
5052536991.0,Macro Industry,Energy and Power,Industry
5006264460.0,Macro Industry,Healthcare,Industry
5083630006.0,Macro Industry,Retail,Industry
5050902600.0,Macro Industry,Industrials,Industry
5040221912.0,Macro Industry,Consumer Products and Services,Industry
5035494089.0,Macro Industry,Materials,Industry
5074847627.0,Macro Industry,High Technology,Industry
5083631463.0,Macro Industry,High Technology,Industry
5082318883.0,Macro Industry,High Technology,Industry
5083631471.0,Macro Industry,Media and Entertainment,Industry
4298052486.0,Macro Industry,Consumer Products and Services,Industry
5083631530.0,Macro Industry,Industrials,Industry
5059037154.0,Macro Industry,Real Estate,Industry
4298543418.0,Macro Industry,Energy and Power,Industry
5003661381.0,Macro Industry,Media and Entertainment,Industry
5073137400.0,Macro Industry,Energy and Power,Industry
5083632005.0,Macro Industry,Consumer Products and Services,Industry
5074844542.0,Macro Industry,Retail,Industry
4296010018.0,Macro Industry,Industrials,Industry
5083632083.0,Macro Industry,Real Estate,Industry
5080045882.0,Macro Industry,Materials,Industry
5031417118.0,Macro Industry,Industrials,Industry
5083632397.0,Macro Industry,Healthcare,Industry
5079244025.0,Macro Industry,High Technology,Industry
5083632401.0,Macro Industry,Media and Entertainment,Industry
5083633068.0,Macro Industry,Healthcare,Industry
5076106008.0,Macro Industry,Industrials,Industry
5044365550.0,Macro Industry,Financials,Industry
5040939293.0,Macro Industry,Industrials,Industry
5037355635.0,Macro Industry,Financials,Industry
5038039314.0,Macro Industry,Industrials,Industry
4298324264.0,Macro Industry,Industrials,Industry
5071140227.0,Macro Industry,Financials,Industry
5082179236.0,Macro Industry,Energy and Power,Industry
5082067371.0,Macro Industry,High Technology,Industry
5058109067.0,Macro Industry,Industrials,Industry
5083634865.0,Macro Industry,Consumer Products and Services,Industry
5083634720.0,Macro Industry,Consumer Products and Services,Industry
5083394538.0,Macro Industry,Consumer Products and Services,Industry
5001089393.0,Macro Industry,Telecommunications,Industry
5054027567.0,Macro Industry,Healthcare,Industry
5083636468.0,Macro Industry,Media and Entertainment,Industry
5083636473.0,Macro Industry,Industrials,Industry
5083636754.0,Macro Industry,Consumer Products and Services,Industry
5000015571.0,Macro Industry,Financials,Industry
5083634793.0,Macro Industry,Financials,Industry
5040060553.0,Macro Industry,Real Estate,Industry
5083636971.0,Macro Industry,Financials,Industry
5052161758.0,Macro Industry,Media and Entertainment,Industry
5083560305.0,Macro Industry,Consumer Products and Services,Industry
5035149764.0,Macro Industry,Energy and Power,Industry
5082409687.0,Macro Industry,Materials,Industry
5083637336.0,Macro Industry,Consumer Products and Services,Industry
5050277526.0,Macro Industry,High Technology,Industry
5058570113.0,Macro Industry,Energy and Power,Industry
5000457559.0,Macro Industry,Industrials,Industry
5001395196.0,Macro Industry,High Technology,Industry
5045196388.0,Macro Industry,Industrials,Industry
5061030576.0,Macro Industry,Industrials,Industry
5063771233.0,Macro Industry,Industrials,Industry
5040196467.0,Macro Industry,High Technology,Industry
5036174821.0,Macro Industry,Real Estate,Industry
5044017757.0,Macro Industry,Healthcare,Industry
5055024790.0,Macro Industry,Financials,Industry
5083629163.0,Macro Industry,Consumer Products and Services,Industry
5080050981.0,Macro Industry,High Technology,Industry
5083639656.0,Macro Industry,Healthcare,Industry
5081485306.0,Macro Industry,Real Estate,Industry
5066577256.0,Macro Industry,Materials,Industry
5017303587.0,Macro Industry,Energy and Power,Industry
5083634903.0,Macro Industry,Retail,Industry
5028100782.0,Macro Industry,Consumer Products and Services,Industry
4298436234.0,Macro Industry,Materials,Industry
4295877634.0,Macro Industry,Industrials,Industry
5001152348.0,Macro Industry,Retail,Industry
5079210675.0,Macro Industry,High Technology,Industry
5076111245.0,Macro Industry,Energy and Power,Industry
5051609064.0,Macro Industry,Real Estate,Industry
5040191755.0,Macro Industry,Retail,Industry
5083641562.0,Macro Industry,Financials,Industry
5064584956.0,Macro Industry,Materials,Industry
5070769386.0,Macro Industry,Industrials,Industry
5083641624.0,Macro Industry,Energy and Power,Industry
5083641782.0,Macro Industry,Industrials,Industry
5083641844.0,Macro Industry,Healthcare,Industry
4298256276.0,Macro Industry,Retail,Industry
5083641883.0,Macro Industry,Industrials,Industry
4297311410.0,Macro Industry,Consumer Staples,Industry
5032298136.0,Macro Industry,Industrials,Industry
5083634881.0,Macro Industry,Industrials,Industry
5083646479.0,Macro Industry,Materials,Industry
5083645611.0,Macro Industry,Industrials,Industry
5063310753.0,Macro Industry,Materials,Industry
5000792754.0,Macro Industry,High Technology,Industry
5039629077.0,Macro Industry,Consumer Products and Services,Industry
5083646681.0,Macro Industry,Media and Entertainment,Industry
5044561816.0,Macro Industry,Financials,Industry
4298259942.0,Macro Industry,Energy and Power,Industry
5054814324.0,Macro Industry,Consumer Products and Services,Industry
5043101381.0,Macro Industry,Media and Entertainment,Industry
5083646901.0,Macro Industry,High Technology,Industry
5083636850.0,Macro Industry,Consumer Products and Services,Industry
5083646948.0,Macro Industry,High Technology,Industry
4297894202.0,Macro Industry,Financials,Industry
5076695093.0,Macro Industry,Energy and Power,Industry
5083646956.0,Macro Industry,Materials,Industry
5018265235.0,Macro Industry,Financials,Industry
5083646993.0,Macro Industry,Financials,Industry
5083646726.0,Macro Industry,Energy and Power,Industry
5080177830.0,Macro Industry,Real Estate,Industry
5083646902.0,Macro Industry,Energy and Power,Industry
5052541826.0,Macro Industry,Industrials,Industry
5053942637.0,Macro Industry,Industrials,Industry
4297615111.0,Macro Industry,Healthcare,Industry
5037344834.0,Macro Industry,High Technology,Industry
5083650062.0,Macro Industry,Industrials,Industry
5056967628.0,Macro Industry,Consumer Products and Services,Industry
5044604538.0,Macro Industry,Retail,Industry
5083650338.0,Macro Industry,Consumer Products and Services,Industry
5083650404.0,Macro Industry,High Technology,Industry
5083650147.0,Macro Industry,High Technology,Industry
5083650170.0,Macro Industry,Materials,Industry
5000010531.0,Macro Industry,High Technology,Industry
5063183993.0,Macro Industry,Industrials,Industry
5062444429.0,Macro Industry,Retail,Industry
5083650562.0,Macro Industry,Consumer Products and Services,Industry
5052136886.0,Macro Industry,Financials,Industry
5083650739.0,Macro Industry,Healthcare,Industry
5083650606.0,Macro Industry,Consumer Staples,Industry
5009821035.0,Macro Industry,Consumer Products and Services,Industry
5045220270.0,Macro Industry,Consumer Products and Services,Industry
5037444747.0,Macro Industry,Consumer Products and Services,Industry
5048024251.0,Macro Industry,Media and Entertainment,Industry
5083651071.0,Macro Industry,Consumer Products and Services,Industry
4297670990.0,Macro Industry,Industrials,Industry
5050644825.0,Macro Industry,Financials,Industry
5051784223.0,Macro Industry,Financials,Industry
5041079424.0,Macro Industry,Materials,Industry
5083340447.0,Macro Industry,Financials,Industry
4295896773.0,Macro Industry,Financials,Industry
5083652445.0,Macro Industry,Materials,Industry
5081701552.0,Macro Industry,Consumer Products and Services,Industry
5081100381.0,Macro Industry,Consumer Products and Services,Industry
5083652416.0,Macro Industry,Real Estate,Industry
5079684218.0,Macro Industry,Materials,Industry
5045987997.0,Macro Industry,Retail,Industry
5083652437.0,Macro Industry,High Technology,Industry
5035568572.0,Macro Industry,Industrials,Industry
5083652657.0,Macro Industry,Healthcare,Industry
5053436864.0,Macro Industry,Industrials,Industry
4295895617.0,Macro Industry,Consumer Staples,Industry
5083652777.0,Macro Industry,Consumer Products and Services,Industry
5083654547.0,Macro Industry,Materials,Industry
5083654562.0,Macro Industry,Real Estate,Industry
5061307123.0,Macro Industry,Energy and Power,Industry
5000594245.0,Macro Industry,High Technology,Industry
4295862560.0,Macro Industry,High Technology,Industry
5083655387.0,Macro Industry,High Technology,Industry
5037087914.0,Macro Industry,High Technology,Industry
4297331559.0,Macro Industry,Healthcare,Industry
5083658169.0,Macro Industry,Materials,Industry
5083655528.0,Macro Industry,Industrials,Industry
5055476726.0,Macro Industry,Financials,Industry
5083655968.0,Macro Industry,High Technology,Industry
5045352198.0,Macro Industry,High Technology,Industry
5068335602.0,Macro Industry,Telecommunications,Industry
5037079293.0,Macro Industry,Real Estate,Industry
5081171170.0,Macro Industry,Industrials,Industry
5068484977.0,Macro Industry,Consumer Staples,Industry
4295912505.0,Macro Industry,Healthcare,Industry
5083656377.0,Macro Industry,Retail,Industry
5000051232.0,Macro Industry,Materials,Industry
5083656307.0,Macro Industry,Industrials,Industry
5043682065.0,Macro Industry,High Technology,Industry
4297979450.0,Macro Industry,Financials,Industry
5083656419.0,Macro Industry,High Technology,Industry
5079185513.0,Macro Industry,Retail,Industry
4295887988.0,Macro Industry,Industrials,Industry
5046305881.0,Macro Industry,Materials,Industry
5083656543.0,Macro Industry,Consumer Products and Services,Industry
5083656507.0,Macro Industry,Consumer Products and Services,Industry
5045161042.0,Macro Industry,Industrials,Industry
5081466330.0,Macro Industry,Materials,Industry
5079546997.0,Macro Industry,Real Estate,Industry
5083658245.0,Macro Industry,Industrials,Industry
4298434783.0,Macro Industry,Financials,Industry
5083658568.0,Macro Industry,Industrials,Industry
5083658567.0,Macro Industry,Retail,Industry
5083658573.0,Macro Industry,Retail,Industry
5083658588.0,Macro Industry,Energy and Power,Industry
5015989387.0,Macro Industry,Consumer Products and Services,Industry
5068132661.0,Macro Industry,Retail,Industry
5037276891.0,Macro Industry,Healthcare,Industry
5044595302.0,Macro Industry,Industrials,Industry
5083659962.0,Macro Industry,Media and Entertainment,Industry
5083659994.0,Macro Industry,Consumer Products and Services,Industry
5083659760.0,Macro Industry,Healthcare,Industry
5083659772.0,Macro Industry,Consumer Products and Services,Industry
5083659770.0,Macro Industry,Healthcare,Industry
5083659777.0,Macro Industry,High Technology,Industry
5046391085.0,Macro Industry,Industrials,Industry
5083660107.0,Macro Industry,Industrials,Industry
5083659819.0,Macro Industry,Industrials,Industry
5083659838.0,Macro Industry,Real Estate,Industry
4296916198.0,Macro Industry,Media and Entertainment,Industry
4297613502.0,Macro Industry,High Technology,Industry
4297757967.0,Macro Industry,Consumer Staples,Industry
5083660163.0,Macro Industry,Healthcare,Industry
4297899716.0,Macro Industry,Healthcare,Industry
5083660404.0,Macro Industry,Healthcare,Industry
5037038181.0,Macro Industry,Industrials,Industry
5052508384.0,Macro Industry,Financials,Industry
5083660206.0,Macro Industry,Materials,Industry
5000042132.0,Macro Industry,Financials,Industry
5054497991.0,Macro Industry,Financials,Industry
5077002155.0,Macro Industry,High Technology,Industry
4297165632.0,Macro Industry,Industrials,Industry
5083661853.0,Macro Industry,Materials,Industry
5040946463.0,Macro Industry,Real Estate,Industry
5083662126.0,Macro Industry,Real Estate,Industry
5044343834.0,Macro Industry,Materials,Industry
5081434096.0,Macro Industry,Consumer Products and Services,Industry
4295857131.0,Macro Industry,Energy and Power,Industry
5049431565.0,Macro Industry,Consumer Products and Services,Industry
5083662222.0,Macro Industry,Financials,Industry
5040080742.0,Macro Industry,Consumer Products and Services,Industry
5083662298.0,Macro Industry,Consumer Products and Services,Industry
5044552028.0,Macro Industry,High Technology,Industry
5083661943.0,Macro Industry,Healthcare,Industry
5083661949.0,Macro Industry,Real Estate,Industry
5049428604.0,Macro Industry,Industrials,Industry
5037098716.0,Macro Industry,Energy and Power,Industry
5083662023.0,Macro Industry,Industrials,Industry
4296346895.0,Macro Industry,Financials,Industry
5083662654.0,Macro Industry,Real Estate,Industry
4295918424.0,Macro Industry,Media and Entertainment,Industry
5083663505.0,Macro Industry,Real Estate,Industry
5037622311.0,Macro Industry,Industrials,Industry
5083663531.0,Macro Industry,Consumer Products and Services,Industry
5044559322.0,Macro Industry,Financials,Industry
5052522756.0,Macro Industry,Consumer Products and Services,Industry
4296762166.0,Macro Industry,Energy and Power,Industry
5044558850.0,Macro Industry,Media and Entertainment,Industry
5044788478.0,Macro Industry,Industrials,Industry
5083664066.0,Macro Industry,Real Estate,Industry
5083663879.0,Macro Industry,Healthcare,Industry
5083663885.0,Macro Industry,Industrials,Industry
5044674812.0,Macro Industry,Industrials,Industry
5083664119.0,Macro Industry,Industrials,Industry
5050307534.0,Macro Industry,Financials,Industry
5083664171.0,Macro Industry,Consumer Products and Services,Industry
5083663909.0,Macro Industry,Financials,Industry
5083664183.0,Macro Industry,Financials,Industry
5083663912.0,Macro Industry,Real Estate,Industry
5039618543.0,Macro Industry,Energy and Power,Industry
5039722050.0,Macro Industry,Healthcare,Industry
5083664234.0,Macro Industry,Real Estate,Industry
5071533141.0,Macro Industry,Consumer Products and Services,Industry
5066556711.0,Macro Industry,Industrials,Industry
4298256214.0,Macro Industry,Media and Entertainment,Industry
5000783155.0,Macro Industry,Financials,Industry
4296994585.0,Macro Industry,Financials,Industry
5066535311.0,Macro Industry,Healthcare,Industry
5083663778.0,Macro Industry,Media and Entertainment,Industry
5083665536.0,Macro Industry,Energy and Power,Industry
5083663544.0,Macro Industry,Industrials,Industry
5083665555.0,Macro Industry,Energy and Power,Industry
5045685225.0,Macro Industry,Consumer Products and Services,Industry
5036866048.0,Macro Industry,Energy and Power,Industry
5034787202.0,Macro Industry,Materials,Industry
5044776865.0,Macro Industry,Consumer Products and Services,Industry
5035927549.0,Macro Industry,Healthcare,Industry
5001228417.0,Macro Industry,Media and Entertainment,Industry
5083665868.0,Macro Industry,Real Estate,Industry
4298378451.0,Macro Industry,Materials,Industry
5083665717.0,Macro Industry,Energy and Power,Industry
5044628180.0,Macro Industry,Consumer Products and Services,Industry
4298168413.0,Macro Industry,Industrials,Industry
5083665316.0,Macro Industry,Financials,Industry
5082052485.0,Macro Industry,Energy and Power,Industry
5083665735.0,Macro Industry,Energy and Power,Industry
5083378220.0,Macro Industry,High Technology,Industry
5083665888.0,Macro Industry,Energy and Power,Industry
5055671367.0,Macro Industry,Materials,Industry
5060638347.0,Macro Industry,Financials,Industry
4298179294.0,Macro Industry,Materials,Industry
4295917383.0,Macro Industry,Consumer Staples,Industry
5083666202.0,Macro Industry,Energy and Power,Industry
5083666223.0,Macro Industry,Energy and Power,Industry
5045138536.0,Macro Industry,High Technology,Industry
5048818052.0,Macro Industry,Healthcare,Industry
4295873606.0,Macro Industry,Materials,Industry
5081202106.0,Macro Industry,Materials,Industry
5036365306.0,Macro Industry,Real Estate,Industry
5040243367.0,Macro Industry,Consumer Staples,Industry
5083666473.0,Macro Industry,High Technology,Industry
5083666448.0,Macro Industry,High Technology,Industry
5064666253.0,Macro Industry,High Technology,Industry
5083666506.0,Macro Industry,Retail,Industry
5082830834.0,Macro Industry,Media and Entertainment,Industry
5000888824.0,Macro Industry,Industrials,Industry
5063204051.0,Macro Industry,Healthcare,Industry
5043452384.0,Macro Industry,Financials,Industry
5044032797.0,Macro Industry,High Technology,Industry
5063204319.0,Macro Industry,Consumer Staples,Industry
5083666905.0,Macro Industry,Consumer Products and Services,Industry
5000101628.0,Macro Industry,Consumer Products and Services,Industry
5083700462.0,Macro Industry,Financials,Industry
5083680522.0,Macro Industry,High Technology,Industry
5062439921.0,Macro Industry,Financials,Industry
5083687522.0,Macro Industry,Real Estate,Industry
5000757626.0,Macro Industry,Consumer Products and Services,Industry
5044582872.0,Macro Industry,High Technology,Industry
5083696167.0,Macro Industry,High Technology,Industry
4296501036.0,Macro Industry,Industrials,Industry
5071545499.0,Macro Industry,Media and Entertainment,Industry
5083347943.0,Macro Industry,Financials,Industry
5071152864.0,Macro Industry,Real Estate,Industry
5046285552.0,Macro Industry,Financials,Industry
5037352528.0,Macro Industry,Financials,Industry
5073998673.0,Macro Industry,Materials,Industry
5036189766.0,Macro Industry,Materials,Industry
5036774056.0,Macro Industry,Financials,Industry
5083683104.0,Macro Industry,Real Estate,Industry
5073652317.0,Macro Industry,Industrials,Industry
5039687728.0,Macro Industry,Real Estate,Industry
5046707579.0,Macro Industry,Financials,Industry
5082342607.0,Macro Industry,Materials,Industry
5000505149.0,Macro Industry,Industrials,Industry
5083692571.0,Macro Industry,Materials,Industry
5042261248.0,Macro Industry,Consumer Products and Services,Industry
5083683114.0,Macro Industry,Industrials,Industry
5039697820.0,Macro Industry,Consumer Products and Services,Industry
4298180678.0,Macro Industry,Media and Entertainment,Industry
5083680502.0,Macro Industry,Consumer Products and Services,Industry
5055946549.0,Macro Industry,Retail,Industry
5064636037.0,Macro Industry,Consumer Staples,Industry
5005792390.0,Macro Industry,Financials,Industry
5042132291.0,Macro Industry,Industrials,Industry
5062426132.0,Macro Industry,Consumer Products and Services,Industry
5083685492.0,Macro Industry,Consumer Staples,Industry
5035753204.0,Macro Industry,Consumer Staples,Industry
4295991232.0,Macro Industry,Consumer Products and Services,Industry
5051774891.0,Macro Industry,Financials,Industry
5066958759.0,Macro Industry,Industrials,Industry
5040190519.0,Macro Industry,Consumer Products and Services,Industry
5083685613.0,Macro Industry,Financials,Industry
4297088482.0,Macro Industry,Consumer Products and Services,Industry
5055419865.0,Macro Industry,Real Estate,Industry
5060523271.0,Macro Industry,Industrials,Industry
5083660012.0,Macro Industry,Industrials,Industry
5083680529.0,Macro Industry,Industrials,Industry
5058630148.0,Macro Industry,Consumer Products and Services,Industry
5083687467.0,Macro Industry,Financials,Industry
4297626627.0,Macro Industry,High Technology,Industry
5050277052.0,Macro Industry,Industrials,Industry
5039926532.0,Macro Industry,Media and Entertainment,Industry
5068466692.0,Macro Industry,Media and Entertainment,Industry
5000601399.0,Macro Industry,High Technology,Industry
5034881979.0,Macro Industry,Telecommunications,Industry
5034781387.0,Macro Industry,Materials,Industry
5083796177.0,Macro Industry,Consumer Staples,Industry
5046662963.0,Macro Industry,Healthcare,Industry
5036172825.0,Macro Industry,Media and Entertainment,Industry
5048905390.0,Macro Industry,High Technology,Industry
5000721786.0,Macro Industry,High Technology,Industry
5044826772.0,Macro Industry,High Technology,Industry
5083530818.0,Macro Industry,Consumer Products and Services,Industry
5043336314.0,Macro Industry,Healthcare,Industry
5083680730.0,Macro Industry,Materials,Industry
5034758206.0,Macro Industry,High Technology,Industry
5079212832.0,Macro Industry,Financials,Industry
5083680735.0,Macro Industry,Consumer Products and Services,Industry
5065299498.0,Macro Industry,Financials,Industry
5083687314.0,Macro Industry,Industrials,Industry
5052523289.0,Macro Industry,Materials,Industry
5015965776.0,Macro Industry,Consumer Products and Services,Industry
5069399665.0,Macro Industry,Materials,Industry
5083680658.0,Macro Industry,Consumer Staples,Industry
5071577182.0,Macro Industry,Materials,Industry
4298041007.0,Macro Industry,High Technology,Industry
5074785815.0,Macro Industry,Materials,Industry
5040247112.0,Macro Industry,High Technology,Industry
4296106381.0,Macro Industry,Materials,Industry
5080200748.0,Macro Industry,Energy and Power,Industry
4296686658.0,Macro Industry,Industrials,Industry
5080200748.0,Macro Industry,Energy and Power,Industry
5000038809.0,Macro Industry,Industrials,Industry
5068874809.0,Macro Industry,High Technology,Industry
5037615071.0,Macro Industry,Energy and Power,Industry
5081476921.0,Macro Industry,Retail,Industry
5083679391.0,Macro Industry,Consumer Products and Services,Industry
4298249962.0,Macro Industry,Industrials,Industry
5036891913.0,Macro Industry,Financials,Industry
5083530497.0,Macro Industry,Real Estate,Industry
5082308496.0,Macro Industry,Materials,Industry
5083680509.0,Macro Industry,Real Estate,Industry
5013119634.0,Macro Industry,Healthcare,Industry
5083680810.0,Macro Industry,High Technology,Industry
5000291631.0,Macro Industry,Materials,Industry
5083680832.0,Macro Industry,Materials,Industry
5083530456.0,Macro Industry,Industrials,Industry
4298120003.0,Macro Industry,Industrials,Industry
5066535716.0,Macro Industry,Retail,Industry
5060620786.0,Macro Industry,Real Estate,Industry
5000018631.0,Macro Industry,Industrials,Industry
5057683512.0,Macro Industry,Energy and Power,Industry
5083680919.0,Macro Industry,Consumer Staples,Industry
5083681130.0,Macro Industry,Industrials,Industry
5083681080.0,Macro Industry,Healthcare,Industry
5083681201.0,Macro Industry,Energy and Power,Industry
5080190138.0,Macro Industry,Government and Agencies,Industry
5083681305.0,Macro Industry,Industrials,Industry
5083600200.0,Macro Industry,Consumer Products and Services,Industry
5083456262.0,Macro Industry,Energy and Power,Industry
5083683460.0,Macro Industry,Energy and Power,Industry
5081477994.0,Macro Industry,Financials,Industry
5064625195.0,Macro Industry,Materials,Industry
5068811767.0,Macro Industry,High Technology,Industry
5035153381.0,Macro Industry,Consumer Staples,Industry
5068338458.0,Macro Industry,Consumer Products and Services,Industry
5083683127.0,Macro Industry,High Technology,Industry
5000917039.0,Macro Industry,Energy and Power,Industry
5082159266.0,Macro Industry,Materials,Industry
5000697854.0,Macro Industry,High Technology,Industry
4298323717.0,Macro Industry,Materials,Industry
4298187620.0,Macro Industry,Industrials,Industry
5071549849.0,Macro Industry,High Technology,Industry
5044750451.0,Macro Industry,Media and Entertainment,Industry
5080145558.0,Macro Industry,Consumer Staples,Industry
5067485478.0,Macro Industry,Telecommunications,Industry
4295888356.0,Macro Industry,Materials,Industry
5083683373.0,Macro Industry,High Technology,Industry
5083417441.0,Macro Industry,Real Estate,Industry
5039925752.0,Macro Industry,Consumer Staples,Industry
5003424499.0,Macro Industry,High Technology,Industry
5000105650.0,Macro Industry,Retail,Industry
4296484012.0,Macro Industry,Industrials,Industry
5046438727.0,Macro Industry,Real Estate,Industry
5037276891.0,Macro Industry,Healthcare,Industry
4298013591.0,Macro Industry,High Technology,Industry
5083683702.0,Macro Industry,Energy and Power,Industry
5055435739.0,Macro Industry,Consumer Staples,Industry
5057520721.0,Macro Industry,Real Estate,Industry
5040272113.0,Macro Industry,Industrials,Industry
5083684780.0,Macro Industry,Materials,Industry
5083684162.0,Macro Industry,Materials,Industry
5058284069.0,Macro Industry,High Technology,Industry
5083684783.0,Macro Industry,Energy and Power,Industry
4298255230.0,Macro Industry,Industrials,Industry
5083684797.0,Macro Industry,Real Estate,Industry
5083684808.0,Macro Industry,Real Estate,Industry
5083684820.0,Macro Industry,High Technology,Industry
5046059653.0,Macro Industry,Media and Entertainment,Industry
5083684845.0,Macro Industry,High Technology,Industry
5083684854.0,Macro Industry,Consumer Products and Services,Industry
5083676225.0,Macro Industry,Real Estate,Industry
5083684177.0,Macro Industry,Real Estate,Industry
5083684883.0,Macro Industry,Consumer Products and Services,Industry
5083684887.0,Macro Industry,High Technology,Industry
5083684209.0,Macro Industry,Industrials,Industry
5081163446.0,Macro Industry,Consumer Staples,Industry
5083684222.0,Macro Industry,Consumer Staples,Industry
5072805054.0,Macro Industry,Materials,Industry
5083685066.0,Macro Industry,Retail,Industry
5037124323.0,Macro Industry,Media and Entertainment,Industry
5083685196.0,Macro Industry,Financials,Industry
5083685365.0,Macro Industry,Consumer Staples,Industry
4298187140.0,Macro Industry,Retail,Industry
5083685461.0,Macro Industry,Consumer Products and Services,Industry
5083685425.0,Macro Industry,Media and Entertainment,Industry
5083685657.0,Macro Industry,Retail,Industry
