owned_id,owner_id,date
Q14848230,Q35339,
Q16002411,Q37156,2015-03-01T00:00:00Z
Q16201517,Q21071019,2015-04-01T00:00:00Z
Q16335785,Q27500963,
Q16325128,Q483959,
Q16529035,Q38076,
Q16670427,Q7296896,
Q16829921,Q1113804,
Q16849559,Q312,
Q16851032,Q21072695,
Q16949741,Q19923099,
Q16953710,Q7893967,
Q16966744,Q4929017,
Q16983052,Q113488982,2019-09-09T00:00:00Z
Q16989244,Q1479654,2021-12-01T00:00:00Z
Q16994357,Q3975878,
Q17034350,Q7375850,
Q17081723,Q4546965,2018-01-01T00:00:00Z
Q17082362,Q334800,
Q17101500,Q787239,2017-01-01T00:00:00Z
Q17108808,Q5533818,
Q17114220,Q95,
Q17119355,Q3295867,2013-01-01T00:00:00Z
Q17149420,Q785943,
Q17276738,Q356212,
Q17642121,Q168383,
Q17642121,Q1189512,
Q18151749,Q621364,
Q18208141,Q11407,
Q18343414,Q663596,
Q18395343,Q7414,
Q18395343,Q83723,
Q18394814,Q4929017,
Q18712468,Q192314,2021-06-17T00:00:00Z
Q19750589,Q173395,
Q19864650,Q106432676,
Q20539341,Q941127,
Q20747055,Q5272601,
Q20855983,Q18543,2019-01-01T00:00:00Z
Q21017093,Q445007,
Q21017093,Q18158575,
Q21032609,Q16988748,
Q21071019,Q110220125,
Q21404084,Q21404084,
Q21334594,Q9294032,
Q21236526,Q1570773,
Q22907532,Q1138249,
Q22688437,Q3884,2017-07-03T00:00:00Z
Q23661669,Q629998,
Q24839341,Q4955939,
Q24895941,Q21404084,2014-12-01T00:00:00Z
Q24910875,Q19900,2017-01-01T00:00:00Z
Q25005976,Q1431781,
Q25245404,Q1570773,
Q25024989,Q2283,
Q25818939,Q1045758,
Q28162659,Q29469134,
Q28402655,Q303341,
Q28233552,Q1520122,2021-03-30T00:00:00Z
Q28402908,Q479167,
Q28771536,Q2283,2018-06-04T00:00:00Z
Q29015971,Q7414,2022-11-29T00:00:00Z
Q29115431,Q1353939,
Q29231846,Q467752,
Q30106164,Q1046951,2017-01-01T00:00:00Z
Q30106164,Q1046951,
Q30253587,Q1159256,
Q30255570,Q2069106,2021-08-03T00:00:00Z
Q30284383,Q2103926,
Q30297940,Q106432676,
Q30338276,Q1852556,
Q31327320,Q2283,
Q31327320,Q2283,2018-01-01T00:00:00Z
Q35792892,Q7180736,
Q39049120,Q16829921,
Q43896299,Q206921,
Q43896272,Q247489,
Q45349867,Q18355352,
Q45403994,Q18355352,
Q46498370,Q3884,
Q46438789,Q483551,
Q46996012,Q7855903,2016-11-28T00:00:00Z
Q46996011,Q7414,
Q47260240,Q1345971,
Q48800730,Q107074885,
Q48807564,Q312,
Q48791239,Q379801,2023-05-03T00:00:00Z
Q48817537,Q95,
Q50114345,Q191615,
Q52593600,Q3884,
Q52634428,Q467752,
Q55605121,Q312,2017-05-08T00:00:00Z
Q55639119,Q110778747,2022-01-31T00:00:00Z
Q55809344,Q54074163,
Q55809388,Q54074163,
Q55809418,Q54074163,
Q55809433,Q54074163,
Q55809458,Q54074163,
Q55809499,Q54074163,
Q55809978,Q54074163,
Q55810003,Q54074163,
Q55810045,Q54074163,
Q55810105,Q54074163,
Q55873057,Q7921363,2017-12-19T00:00:00Z
Q56064242,Q552969,
Q56064242,Q552969,2018-01-01T00:00:00Z
Q56072164,Q55627388,
Q56274134,Q1337797,
Q57955687,Q379801,
Q58195220,Q791285,
Q58221560,Q247489,
Q59773555,Q7940324,
Q60762643,Q106432676,
Q60741239,Q312,
Q60769405,Q112076389,
Q60787150,Q1112588,
Q61779112,Q28048853,
Q61934321,Q116319,
Q62075137,Q4766699,
Q62127191,Q5011381,
Q64015091,Q420837,
Q64142298,Q116319,
Q64326907,Q61930516,
Q64328922,Q61930516,
Q64329386,Q61930516,
Q64449634,Q420822,2019-03-01T00:00:00Z
Q64995558,Q8065305,
Q64821050,Q3110654,
Q65121026,Q3884,2020-06-26T00:00:00Z
Q65091129,Q35476,
Q65501856,Q1273958,2020-01-01T00:00:00Z
Q65091129,Q2283,2022-06-01T00:00:00Z
Q65553833,Q570473,
Q65553864,Q570473,
Q65553883,Q570473,
Q65621568,Q5384535,
Q69434446,Q1335585,
Q71819175,Q16994021,
Q76846862,Q1808542,
Q82813727,Q38076,
Q85804991,Q739084,
Q85846828,Q1519267,
Q94360971,Q109680037,2020-02-01T00:00:00Z
Q94537801,Q18395343,
Q98055133,Q113533818,
Q98687155,Q38903,
Q99694110,Q1770710,
Q100319972,Q106295041,
Q100711695,Q3884,
Q102183820,Q30284383,2015-01-01T00:00:00Z
Q101569206,Q2283,
Q104542056,Q2031485,
Q107358444,Q63335,
Q107615518,Q4045612,
Q107637238,Q8075252,
Q107682748,Q115254767,
Q108909041,Q746413,2013-01-01T00:00:00Z
Q108766392,Q2578125,
Q108766392,Q57697715,
Q109256454,Q3483455,
Q110008207,Q1570773,
Q110163623,Q27919383,
Q110220125,Q787239,2017-11-01T00:00:00Z
Q110337362,Q110337159,
Q110744466,Q6047563,
Q110966311,Q5303516,
Q111820312,Q212405,
Q113467195,Q113467055,
Q114599024,Q1107035,
Q114645156,Q7987429,
Q115216973,Q115216973,
Q115476946,Q1203426,
Q115788452,Q47450716,
Q116908478,Q393762,2018-03-06T00:00:00Z
Q118626772,Q327247,
Q118945347,Q18543,
Q120293158,Q54074163,
Q121033572,Q116319,2020-04-01T00:00:00Z
Q121033475,Q116319,2021-10-01T00:00:00Z
Q122463677,Q984913,
Q124060721,Q95,
Q124130177,Q310207,2015-01-01T00:00:00Z
