,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,country
161,uri,http://www.wikidata.org/entity/Q95721269,en,literal,eco-shop,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6177107,literal,,,,,,,,,,,wd:Q833
162,uri,http://www.wikidata.org/entity/Q96070840,en,literal,Sinar Eco Resort,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
163,uri,http://www.wikidata.org/entity/Q123021492,,literal,Q123021492,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3633920,literal,,,,,,,,,,,wd:Q833
164,uri,http://www.wikidata.org/entity/Q4694216,en,literal,Agrobank Malaysia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q806718,literal,,literal,,literal,http://www.wikidata.org/entity/Q1865,literal,,,,,ms,literal,Bank Pertanian Malaysia Berhad,,,,wd:Q833
165,uri,http://www.wikidata.org/entity/Q96319236,en,literal,Huizhu Chinese Muslim Cuisine,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
166,uri,http://www.wikidata.org/entity/Q7659479,en,literal,Sarawak Energy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1932-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q170462,literal,,,,,,,,,,,wd:Q833
167,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,21,,,,,,,wd:Q833
168,uri,http://www.wikidata.org/entity/Q7670188,en,literal,TGV Cinemas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q11033,literal,,literal,,literal,http://www.wikidata.org/entity/Q5260261,literal,,,,,,,,,,,wd:Q833
169,uri,http://www.wikidata.org/entity/Q95703172,en,literal,Grill Bar Steakhouse,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
170,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,wd:Q833
171,uri,http://www.wikidata.org/entity/Q112626351,en,literal,Puteh Press,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
172,uri,http://www.wikidata.org/entity/Q112274610,en,literal,Hilal Asyraf Resources,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5254191,literal,,,,,,,,,,,wd:Q833
173,uri,http://www.wikidata.org/entity/Q85980602,en,literal,MVM Music,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1865,literal,,,,,en,literal,MVM Music,,,,wd:Q833
174,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q229,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,27,,,,,,,wd:Q833
175,uri,http://www.wikidata.org/entity/Q112620629,en,literal,The Biblio Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q29585658,literal,,literal,,literal,http://www.wikidata.org/entity/Q864965,literal,,,,,,,,,,,wd:Q833
176,uri,http://www.wikidata.org/entity/Q12709477,en,literal,Skop Productions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-03-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1865,literal,,,,,,,,,,,wd:Q833
177,uri,http://www.wikidata.org/entity/Q118421882,en,literal,Malaha Press,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-02-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65223252,literal,,,,,,,,,,,wd:Q833
178,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q664,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,23,,,,,,,wd:Q833
179,uri,http://www.wikidata.org/entity/Q107819981,en,literal,Global Station,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
180,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q928,literal,"http://www.wikidata.org/entity/Q46994, http://www.wikidata.org/entity/Q12147",literal,http://www.wikidata.org/entity/Q115477903,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,351,en,literal,Hello Health Group Pte. Ltd,,,,wd:Q833
181,uri,http://www.wikidata.org/entity/Q7333194,en,literal,FMC Music,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1865,literal,,,,,ms,literal,FMC Music,,,,wd:Q833
182,uri,http://www.wikidata.org/entity/Q113156940,en,literal,Maktabah Al-Bakri,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-10-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
183,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q954,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,wd:Q833
184,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q334,literal,"http://www.wikidata.org/entity/Q46994, http://www.wikidata.org/entity/Q12147",literal,http://www.wikidata.org/entity/Q115477903,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,351,en,literal,Hello Health Group Pte. Ltd,,,,wd:Q833
185,uri,http://www.wikidata.org/entity/Q104529359,en,literal,M2 Cafe,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
186,uri,http://www.wikidata.org/entity/Q66912875,en,literal,Metronomik,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-12-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4855623,literal,,,,,,,,,,,wd:Q833
187,uri,http://www.wikidata.org/entity/Q1550912,en,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q218,literal,"http://www.wikidata.org/entity/Q5268834, http://www.wikidata.org/entity/Q3510521, http://www.wikidata.org/entity/Q2729047, http://www.wikidata.org/entity/Q936518, http://www.wikidata.org/entity/Q508378, http://www.wikidata.org/entity/Q190117",literal,"http://www.wikidata.org/entity/Q26637897, http://www.wikidata.org/entity/Q26638506",literal,http://www.wikidata.org/entity/Q26639858,literal,http://www.wikidata.org/entity/Q910410,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2792,es,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#decimal,literal,6605351.15,wd:Q833
188,uri,http://www.wikidata.org/entity/Q1584305,en,literal,Sabah State Railway,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q137271,literal,,,,,,,,,,,wd:Q833
189,uri,http://www.wikidata.org/entity/Q116897827,en,literal,Cellar Vault Games,,,,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
190,uri,http://www.wikidata.org/entity/Q6900715,en,literal,Alternate Records & Talents,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q20464826,literal,,,,,,,,,,,wd:Q833
191,uri,http://www.wikidata.org/entity/Q62075061,en,literal,99 Speedmart,,,,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
192,uri,http://www.wikidata.org/entity/Q110959120,en,literal,Tyreplus,,,,uri,http://www.wikidata.org/entity/Q408,literal,"http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
193,uri,http://www.wikidata.org/entity/Q8052735,en,literal,Yes 4G,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q1865,literal,,,,,,,,,,,wd:Q833
194,uri,http://www.wikidata.org/entity/Q4383943,en,literal,Hong Leong Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1905-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q1865,literal,,,,,,,,,,,wd:Q833
195,uri,http://www.wikidata.org/entity/Q28163545,en,literal,Buku FIXI,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
196,uri,http://www.wikidata.org/entity/Q117662931,en,literal,Genta Media,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1865,literal,,,,,,,,,,,wd:Q833
197,uri,http://www.wikidata.org/entity/Q7820682,en,literal,TonTon,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-08-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q220499,literal,,literal,,literal,http://www.wikidata.org/entity/Q4854438,literal,,,,,,,,,,,wd:Q833
198,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q252,literal,"http://www.wikidata.org/entity/Q46994, http://www.wikidata.org/entity/Q12147",literal,http://www.wikidata.org/entity/Q115477903,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,351,en,literal,Hello Health Group Pte. Ltd,,,,wd:Q833
199,uri,http://www.wikidata.org/entity/Q110959120,en,literal,Tyreplus,,,,uri,http://www.wikidata.org/entity/Q865,literal,"http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
200,uri,http://www.wikidata.org/entity/Q113597098,,literal,Q113597098,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
201,uri,http://www.wikidata.org/entity/Q114529858,en,literal,Gedung GMS Buku,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
202,uri,http://www.wikidata.org/entity/Q101413766,en,literal,Hiap Joo Bakery,http://www.w3.org/2001/XMLSchema#dateTime,literal,1919-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
203,uri,http://www.wikidata.org/entity/Q118420772,en,literal,Mata Buku,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
204,uri,http://www.wikidata.org/entity/Q1141386,en,literal,University Malaysia Sarawak,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6433814,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,1950,,,,,,,wd:Q833
205,uri,http://www.wikidata.org/entity/Q113793585,en,literal,MSekin Wonderland Water Theme Park,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
206,uri,http://www.wikidata.org/entity/Q97933150,en,literal,Awesome TV,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
207,uri,http://www.wikidata.org/entity/Q121089223,en,literal,Sushi King,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q876876,literal,,,,,,,,,,,wd:Q833
208,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,wd:Q833
209,uri,http://www.wikidata.org/entity/Q105476579,en,literal,Treasure Trove,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
210,uri,http://www.wikidata.org/entity/Q96210446,en,literal,Desaru Coast Adventure Waterpark,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-07-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
211,uri,http://www.wikidata.org/entity/Q308952,en,literal,Malaysia Airlines,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-09-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1431802,literal,,,,,,,,,,,wd:Q833
212,uri,http://www.wikidata.org/entity/Q21006100,en,literal,TEA FM,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
213,uri,http://www.wikidata.org/entity/Q96103084,en,literal,DreamLiner Airways Cafe,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
214,uri,http://www.wikidata.org/entity/Q85990990,en,literal,Brainy Bones Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q11425,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
215,uri,http://www.wikidata.org/entity/Q112620632,en,literal,The Bibliophile Bookshop,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q108542541,literal,,literal,,literal,http://www.wikidata.org/entity/Q864965,literal,,,,,,,,,,,wd:Q833
216,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,wd:Q833
217,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,"http://www.wikidata.org/entity/Q46994, http://www.wikidata.org/entity/Q12147",literal,http://www.wikidata.org/entity/Q115477903,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,351,en,literal,Hello Health Group Pte. Ltd,,,,wd:Q833
218,uri,http://www.wikidata.org/entity/Q113669359,,literal,Q113669359,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
219,uri,http://www.wikidata.org/entity/Q111962373,en,literal,Rustcamps Glamping Resort,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
220,uri,http://www.wikidata.org/entity/Q105834087,en,literal,Universal Music Malaysia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q10302058,literal,,literal,,literal,http://www.wikidata.org/entity/Q189710,literal,,,,,ar,literal,يونيفرسال ميوزيك ماليزيا,,,,wd:Q833
221,uri,http://www.wikidata.org/entity/Q2496084,en,literal,Universiti Malaysia Pahang,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
222,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q836,literal,"http://www.wikidata.org/entity/Q46994, http://www.wikidata.org/entity/Q12147",literal,http://www.wikidata.org/entity/Q115477903,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,351,en,literal,Hello Health Group Pte. Ltd,,,,wd:Q833
223,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,wd:Q833
224,uri,http://www.wikidata.org/entity/Q4263238,en,literal,TV2,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4763309,literal,,,,,,,,,,,wd:Q833
225,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q189,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,23,,,,,,,wd:Q833
226,uri,http://www.wikidata.org/entity/Q123477966,,literal,Q123477966,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q2891912,literal,,,,,,,,,,,wd:Q833
227,uri,http://www.wikidata.org/entity/Q112628493,en,literal,PTS Junior,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
228,uri,http://www.wikidata.org/entity/Q96077340,en,literal,Nalilo,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
229,uri,http://www.wikidata.org/entity/Q96591940,en,literal,Fung Seng Bakery,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
230,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q664,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,22,,,,,,,wd:Q833
231,uri,http://www.wikidata.org/entity/Q12697553,en,literal,Malacca FM,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
232,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,wd:Q833
233,uri,http://www.wikidata.org/entity/Q105834087,en,literal,Universal Music Malaysia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q10302058,literal,,literal,,literal,http://www.wikidata.org/entity/Q189710,literal,,,,,en,literal,Universal Music Malaysia,,,,wd:Q833
234,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,27,,,,,,,wd:Q833
235,uri,http://www.wikidata.org/entity/Q95706649,en,literal,Austin Heights Water and Adventure Park,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-12-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
236,uri,http://www.wikidata.org/entity/Q4645212,en,literal,8TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1865,literal,,,,,,,,,,,wd:Q833
237,uri,http://www.wikidata.org/entity/Q768164,en,literal,MASwings,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q986803,literal,,,,,,,,,,,wd:Q833
238,uri,http://www.wikidata.org/entity/Q31187044,en,literal,Gegar,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
239,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,27,,,,,,,wd:Q833
240,uri,http://www.wikidata.org/entity/Q112621725,en,literal,JIWA,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3633920,literal,,,,,,,,,,,wd:Q833
241,uri,http://www.wikidata.org/entity/Q99517071,en,literal,Kanzas Studio,,,,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
242,uri,http://www.wikidata.org/entity/Q63371124,en,literal,Guardian,,,,uri,http://www.wikidata.org/entity/Q424,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
243,uri,http://www.wikidata.org/entity/Q3229105,en,literal,Legoland Malaysia,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
244,uri,http://www.wikidata.org/entity/Q1187590,en,literal,Keretapi Tanah Melayu,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1865,literal,,,,,,,,,,,wd:Q833
245,uri,http://www.wikidata.org/entity/Q406643,en,literal,AirAsia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-12-20T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,"http://www.wikidata.org/entity/Q57205005, http://www.wikidata.org/entity/Q1524647, http://www.wikidata.org/entity/Q173381",literal,,literal,http://www.wikidata.org/entity/Q500253,literal,,,,,,,,,,,wd:Q833
246,uri,http://www.wikidata.org/entity/Q10986979,en,literal,Hot FM (Malaysia),http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q833
247,uri,http://www.wikidata.org/entity/Q2443143,en,literal,Top Glove,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q833,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q7456681,literal,,,,,,,,,,,wd:Q833
