,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,officialname.xml:lang,officialname.type,officialname.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
292,uri,http://www.wikidata.org/entity/Q187854,en,literal,Scandinavian Airlines,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-08-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q34,literal,http://www.wikidata.org/entity/Q1757562,literal,,literal,,literal,http://www.wikidata.org/entity/Q10673294,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,12329,,,,,,,,,,wd:Q20
293,uri,http://www.wikidata.org/entity/Q5442461,en,literal,Felleskjøpet,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1896-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
294,uri,http://www.wikidata.org/entity/Q4411496,en,literal,Sats,mul,literal,SATS ASA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q59677291,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
295,uri,http://www.wikidata.org/entity/Q11962722,en,literal,Byggtorget,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q206615,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
296,uri,http://www.wikidata.org/entity/Q187854,en,literal,Scandinavian Airlines,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-08-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,http://www.wikidata.org/entity/Q1757562,literal,,literal,,literal,http://www.wikidata.org/entity/Q10673294,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,12329,,,,,,,,,,wd:Q20
297,uri,http://www.wikidata.org/entity/Q11976069,en,literal,Humanist Publishers,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
298,uri,http://www.wikidata.org/entity/Q716328,en,literal,Joker,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q18043413, http://www.wikidata.org/entity/Q15825471",literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
299,uri,http://www.wikidata.org/entity/Q62414538,en,literal,Oslo International Hub,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
300,uri,http://www.wikidata.org/entity/Q1815701,en,literal,Posten Norge,nb,literal,Posten Norge AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1647-01-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q49845,literal,http://www.wikidata.org/entity/Q99465295,literal,http://www.wikidata.org/entity/Q99464758,literal,http://www.wikidata.org/entity/Q585,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,12561,http://www.w3.org/2001/XMLSchema#decimal,literal,13000000,,,,,,,wd:Q20
301,uri,http://www.wikidata.org/entity/Q7573582,en,literal,Sparebanken Vest,nb,literal,Sparebanken Vest,http://www.w3.org/2001/XMLSchema#dateTime,literal,1823-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q837171,literal,http://www.wikidata.org/entity/Q64152382,literal,http://www.wikidata.org/entity/Q99477988,literal,http://www.wikidata.org/entity/Q26793,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,720,http://www.w3.org/2001/XMLSchema#decimal,literal,2064000000,http://www.w3.org/2001/XMLSchema#decimal,literal,197166000000,,,,wd:Q20
302,uri,http://www.wikidata.org/entity/Q11984150,en,literal,LINK Arkitektur,no,literal,LINK Arkitektur AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q12271,literal,,literal,,literal,http://www.wikidata.org/entity/Q57076,literal,,,,,,,,,,,,,,wd:Q20
303,uri,http://www.wikidata.org/entity/Q111889769,en,literal,Audioland As,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,"http://www.wikidata.org/entity/Q1381931, http://www.wikidata.org/entity/Q746359",literal,,literal,,literal,http://www.wikidata.org/entity/Q6535,literal,,,,,,,,,,,,,,wd:Q20
304,uri,http://www.wikidata.org/entity/Q108126577,en,literal,scrimba,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q29584231,literal,http://www.wikidata.org/entity/Q108126641,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6,,,,,,,,,,wd:Q20
305,uri,http://www.wikidata.org/entity/Q47178816,en,literal,Petroleum Records,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
306,uri,http://www.wikidata.org/entity/Q17522158,en,literal,Brakar,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-10-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,http://www.wikidata.org/entity/Q7283169,literal,http://www.wikidata.org/entity/Q26525,literal,,,,,,,,,,,,,,wd:Q20
307,uri,http://www.wikidata.org/entity/Q62084015,en,literal,Kyoto Energy,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q114,literal,,,,,,,,,,,,,,wd:Q20
308,uri,http://www.wikidata.org/entity/Q6427938,en,literal,Kolumbus,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,http://www.wikidata.org/entity/Q106434709,literal,http://www.wikidata.org/entity/Q26772333,literal,,,,,,,,,,,,,,wd:Q20
309,uri,http://www.wikidata.org/entity/Q11993891,en,literal,Opdalingen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
310,uri,http://www.wikidata.org/entity/Q511335,en,literal,Snøhetta,nb,literal,Snøhetta AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q12271,literal,,literal,http://www.wikidata.org/entity/Q17107210,literal,http://www.wikidata.org/entity/Q585,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,240,,,,,,,,,,wd:Q20
311,uri,http://www.wikidata.org/entity/Q7187731,en,literal,Photocure,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
312,uri,http://www.wikidata.org/entity/Q1785012,en,literal,RiksTV,nb,literal,RiksTV AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-11-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q4453957,literal,,literal,http://www.wikidata.org/entity/Q6437820,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
313,uri,http://www.wikidata.org/entity/Q11686899,en,literal,AtB,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-09-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q178512,literal,"http://www.wikidata.org/entity/Q6155174, http://www.wikidata.org/entity/Q112222645",literal,,literal,http://www.wikidata.org/entity/Q25804,literal,,,,,,,,,,,,,,wd:Q20
314,uri,http://www.wikidata.org/entity/Q1759546,en,literal,Askøyværingen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-10-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4581188,literal,,,,,,,,,,,,,,wd:Q20
315,uri,http://www.wikidata.org/entity/Q417391,en,literal,Aker,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-02-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q2363688,literal,,,,,,,,,,,,,,wd:Q20
316,uri,http://www.wikidata.org/entity/Q2937546,en,literal,Cappelen Damm,nb,literal,Cappelen Damm AS,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q2085381,literal,http://www.wikidata.org/entity/Q12006636,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
317,uri,http://www.wikidata.org/entity/Q417431,en,literal,Aker Solutions,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q474200,literal,,literal,http://www.wikidata.org/entity/Q12012128,literal,http://www.wikidata.org/entity/Q2363688,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,13.796,http://www.w3.org/2001/XMLSchema#decimal,literal,554000000,,,,,,,wd:Q20
318,uri,http://www.wikidata.org/entity/Q23042881,,literal,Q23042881,,,,,,,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
319,uri,http://www.wikidata.org/entity/Q7885253,en,literal,Uninett,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q418,literal,http://www.wikidata.org/entity/Q61752123,literal,,literal,http://www.wikidata.org/entity/Q25804,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,62,,,,,,,,,,wd:Q20
320,uri,http://www.wikidata.org/entity/Q110516569,en,literal,Firi,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-11-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q35,literal,"http://www.wikidata.org/entity/Q100269062, http://www.wikidata.org/entity/Q13479982, http://www.wikidata.org/entity/Q5340806, http://www.wikidata.org/entity/Q319622, http://www.wikidata.org/entity/Q4290",literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q20
321,uri,http://www.wikidata.org/entity/Q23979144,en,literal,Bane NOR,nb,literal,Bane NOR SF,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-02-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q1311670,literal,,literal,http://www.wikidata.org/entity/Q50768064,literal,http://www.wikidata.org/entity/Q585,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,3468,,,,,,,,,,wd:Q20
322,uri,http://www.wikidata.org/entity/Q1603114,en,literal,Helly Hansen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1877-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,,,,,,,,,,,,,wd:Q20
