,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,officialname.xml:lang,officialname.type,officialname.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
311,uri,http://www.wikidata.org/entity/Q1416687,en,literal,Finavia,fi,literal,Finavia Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q765633,literal,http://www.wikidata.org/entity/Q63109921,literal,,literal,http://www.wikidata.org/entity/Q215327,literal,,,,,,,,,,,,,,wd:Q33
312,uri,http://www.wikidata.org/entity/Q18643976,en,literal,Oulu Energy,fi,literal,Oulun Energia Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1889-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q2151621,literal,,literal,,literal,http://www.wikidata.org/entity/Q3788566,literal,,,,,,,,,,,,,,wd:Q33
313,uri,http://www.wikidata.org/entity/Q1791348,en,literal,VTT Technical Research Centre of Finland,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1942-01-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q47034,literal,,,,,,,,,,,,,,wd:Q33
314,uri,http://www.wikidata.org/entity/Q11902589,en,literal,Yellow Film & TV,fi,literal,Yellow Film & TV Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5492372,literal,,,,,,,,,,,,,,wd:Q33
315,uri,http://www.wikidata.org/entity/Q11899913,en,literal,Kojamo,sv,literal,Kojamo Abp,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3135412,literal,,,,,,,,,,,,,,wd:Q33
316,uri,http://www.wikidata.org/entity/Q11874847,en,literal,Lassila & Tikanoja,fi,literal,Lassila & Tikanoja Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1905-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q1618728,literal,http://www.wikidata.org/entity/Q61103545,literal,,literal,http://www.wikidata.org/entity/Q5214994,literal,,,,,,,,,,,,,,wd:Q33
317,uri,http://www.wikidata.org/entity/Q42901564,en,literal,Firstbeat Technologies,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
318,uri,http://www.wikidata.org/entity/Q66777838,en,literal,Seriously,fi,literal,Seriously Digital Entertainment Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
319,uri,http://www.wikidata.org/entity/Q3269941,en,literal,Länsi-Uusimaa,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1915-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q214777,literal,,,,,,,,,,,,,,wd:Q33
320,uri,http://www.wikidata.org/entity/Q1376788,en,literal,European Mathematical Society,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,http://www.wikidata.org/entity/Q2531146,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
321,uri,http://www.wikidata.org/entity/Q10714155,en,literal,Veritas,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1905-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q38511,literal,,,,,,,,,,,,,,wd:Q33
322,uri,http://www.wikidata.org/entity/Q20871899,en,literal,Liiga Music,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
323,uri,http://www.wikidata.org/entity/Q13423470,en,literal,Tokmanni,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q986318,literal,,,,,,,,,,,,,,wd:Q33
324,uri,http://www.wikidata.org/entity/Q4045597,en,literal,OP Financial Group,fi,literal,OP-Pohjola osk,http://www.w3.org/2001/XMLSchema#dateTime,literal,1902-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q1973972,literal,,,,,,,,,,,,,,wd:Q33
325,uri,http://www.wikidata.org/entity/Q5159811,en,literal,Confederation of Finnish Industries,fi,literal,Elinkeinoelämän keskusliitto ry,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
326,uri,http://www.wikidata.org/entity/Q62299,en,literal,Jolla,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-03-29T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q920890,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
327,uri,http://www.wikidata.org/entity/Q10632989,en,literal,Plantasjen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q34,literal,"http://www.wikidata.org/entity/Q10431511, http://www.wikidata.org/entity/Q260569, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q12912940,literal,,,,,,,,,,,,,,wd:Q33
328,uri,http://www.wikidata.org/entity/Q977120,en,literal,Cargotec,fi,literal,Cargotec Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q1924906,literal,,literal,,literal,http://www.wikidata.org/entity/Q2370085,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,173,,,,,,,,,,wd:Q33
329,uri,http://www.wikidata.org/entity/Q107530663,en,literal,Algorithmiq Ltd,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q38511,literal,,,,,,,,,,,,,,wd:Q33
330,uri,http://www.wikidata.org/entity/Q912755,en,literal,Eckerö Line,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q48329,literal,,,,,,,,,,,,,,wd:Q33
331,uri,http://www.wikidata.org/entity/Q1507020,en,literal,Outotec,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q47034,literal,,,,,,,,,,,,,,wd:Q33
332,uri,http://www.wikidata.org/entity/Q60579597,en,literal,Direlight,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
333,uri,http://www.wikidata.org/entity/Q400563,en,literal,Ahlstrom-Munksjö,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
334,uri,http://www.wikidata.org/entity/Q10545774,en,literal,Kirkkonummen Sanomat,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
335,uri,http://www.wikidata.org/entity/Q10632989,en,literal,Plantasjen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q10431511, http://www.wikidata.org/entity/Q260569, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q12912940,literal,,,,,,,,,,,,,,wd:Q33
336,uri,http://www.wikidata.org/entity/Q613979,en,literal,Hufvudstadsbladet,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1864-12-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
337,uri,http://www.wikidata.org/entity/Q23040226,en,literal,Restaurant Nallikari,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11883965,,,,,,,,,,,,,wd:Q33
338,uri,http://www.wikidata.org/entity/Q18688791,en,literal,Helsinki Film,fi,literal,Helsinki -filmi Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,http://www.wikidata.org/entity/Q4716022,literal,,literal,http://www.wikidata.org/entity/Q1017793,literal,,,,,,,,,,,,,,wd:Q33
339,uri,http://www.wikidata.org/entity/Q2703882,en,literal,Artek,fi,literal,Artek oy ab,http://www.w3.org/2001/XMLSchema#dateTime,literal,1935-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q187939, http://www.wikidata.org/entity/Q14745",literal,,literal,,literal,http://www.wikidata.org/entity/Q729552,literal,,,,,,,,,,,,,,wd:Q33
340,uri,http://www.wikidata.org/entity/Q903328,en,literal,Orion Corporation,en,literal,Orion Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q7034502,literal,,,,,,,,,,,,,,wd:Q33
341,uri,http://www.wikidata.org/entity/Q30056820,en,literal,Fintraffic Air Navigation Services,fi,literal,Fintraffic Lennonvarmistus Oy,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q215327,literal,,,,,,,,,,,,,,wd:Q33
342,uri,http://www.wikidata.org/entity/Q114314448,,literal,Q114314448,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q28911,literal,,,,,,,,,,,,,,wd:Q33
343,uri,http://www.wikidata.org/entity/Q112769055,en,literal,Dispelix Oy,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q47034,literal,,,,,,,,,,,,,,wd:Q33
344,uri,http://www.wikidata.org/entity/Q18688807,en,literal,Ilmarinen,en,literal,Ilmarinen Mutual Pension Insurance Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2370085,literal,,,,,,,,,,,,,,wd:Q33
345,uri,http://www.wikidata.org/entity/Q112254103,en,literal,Oppiva Invest,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q86478515, http://www.wikidata.org/entity/Q4290",literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
346,uri,http://www.wikidata.org/entity/Q16829899,en,literal,Colossal Order,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q941594,literal,http://www.wikidata.org/entity/Q98213456,literal,,literal,http://www.wikidata.org/entity/Q40840,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,26,,,,,,,,,,wd:Q33
347,uri,http://www.wikidata.org/entity/Q42512186,en,literal,Gigantti,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
348,uri,http://www.wikidata.org/entity/Q18680161,en,literal,Lännen Media,fi,literal,Lännen Media Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q207891,literal,,,,,,,,,,,,,,wd:Q33
349,uri,http://www.wikidata.org/entity/Q2602805,en,literal,Otava,sv,literal,Förlagsaktiebolaget Otava,http://www.w3.org/2001/XMLSchema#dateTime,literal,1890-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q18661094,literal,,,,,,,,,,,,,,wd:Q33
350,uri,http://www.wikidata.org/entity/Q38235328,en,literal,Next Games,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
351,uri,http://www.wikidata.org/entity/Q111919103,en,literal,Cinemanse,fi,literal,Cinemanse Oy,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q110505358,literal,,,,,,,,,,,,,,wd:Q33
352,uri,http://www.wikidata.org/entity/Q747265,en,literal,Stora Enso,fi,literal,Stora Enso Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-12-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q107598107, http://www.wikidata.org/entity/Q2283886",literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
353,uri,http://www.wikidata.org/entity/Q11890068,en,literal,Rantalakeus,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q985461,literal,,,,,,,,,,,,,,wd:Q33
354,uri,http://www.wikidata.org/entity/Q1439075,en,literal,Fortum,sv,literal,Fortum Abp,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q1341477,literal,,literal,,literal,http://www.wikidata.org/entity/Q3485890,literal,,,,,,,,,,,,,,wd:Q33
355,uri,http://www.wikidata.org/entity/Q42904151,en,literal,Minerva Publishing,fi,literal,Jyväskylän Moni-Lito Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q729552,literal,http://www.wikidata.org/entity/Q3564797,,,,,,,,,,,,,wd:Q33
356,uri,http://www.wikidata.org/entity/Q44293084,en,literal,Fruitbat Factory,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-02-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
357,uri,http://www.wikidata.org/entity/Q870095,en,literal,Rovio Entertainment,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q6383723,literal,,,,,,,,,,,,,,wd:Q33
358,uri,http://www.wikidata.org/entity/Q2069430,en,literal,Pentik,fi,literal,Pentik Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q10302047,literal,,literal,,literal,http://www.wikidata.org/entity/Q530517,literal,,,,,,,,,,,,,,wd:Q33
359,uri,http://www.wikidata.org/entity/Q2913670,en,literal,Teollisuuden Voima,en,literal,Industrial Power Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q2151621,literal,,literal,,literal,http://www.wikidata.org/entity/Q1514540,literal,,,,,,,,,,,,,,wd:Q33
360,uri,http://www.wikidata.org/entity/Q104211534,en,literal,Palatsi,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
361,uri,http://www.wikidata.org/entity/Q11868562,en,literal,K-Market Oy,fi,literal,K-Market,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,http://www.wikidata.org/entity/Q16991458,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
362,uri,http://www.wikidata.org/entity/Q11899913,en,literal,Kojamo,fi,literal,Kojamo Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3135412,literal,,,,,,,,,,,,,,wd:Q33
363,uri,http://www.wikidata.org/entity/Q18786360,en,literal,ALA Architects,fi,literal,Arkkitehtitoimisto ALA Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q729552,literal,,,,,,,,,,,,,,wd:Q33
364,uri,http://www.wikidata.org/entity/Q61983816,en,literal,Kalakukkoleipomo Hanna Partanen,fi,literal,Kalakukkoleipomo Hanna Partanen Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1930-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11861699,literal,,,,,,,,,,,,,,wd:Q33
365,uri,http://www.wikidata.org/entity/Q4748309,en,literal,Amphion Loudspeakers,fi,literal,Amphion Loudspeakers Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q7248058,literal,,literal,,literal,http://www.wikidata.org/entity/Q11862648,literal,,,,,,,,,,,,,,wd:Q33
366,uri,http://www.wikidata.org/entity/Q11871934,en,literal,Klaffi Productions,fi,literal,Klaffi Tuotannot Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q15235652,literal,,,,,,,,,,,,,,wd:Q33
367,uri,http://www.wikidata.org/entity/Q113292557,en,literal,Gigglebug Entertainment,fi,literal,Gigglebug Entertainment Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
368,uri,http://www.wikidata.org/entity/Q64824538,en,literal,Herrfors,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q4290,literal,,literal,,literal,http://www.wikidata.org/entity/Q1679567,literal,,,,,,,,,,,,,,wd:Q33
369,uri,http://www.wikidata.org/entity/Q14272885,en,literal,Spa Hotel Eden,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11883965,,,,,,,,,,,,,wd:Q33
370,uri,http://www.wikidata.org/entity/Q110822544,en,literal,Uksi Productions Oy,en,literal,Uksi Productions Ltd,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-09-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q10302058, http://www.wikidata.org/entity/Q959049",literal,,literal,,literal,http://www.wikidata.org/entity/Q581920,literal,,,,,,,,,,,,,,wd:Q33
371,uri,http://www.wikidata.org/entity/Q11858950,en,literal,Etera,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
372,uri,http://www.wikidata.org/entity/Q3278155,en,literal,Fennovoima,fi,literal,Fennovoima Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q12739",literal,,literal,,literal,http://www.wikidata.org/entity/Q2370085,literal,,,,,,,,,,,,,,wd:Q33
373,uri,http://www.wikidata.org/entity/Q12047031,en,literal,Prisma,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
374,uri,http://www.wikidata.org/entity/Q63458538,en,literal,Skorpioni,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2037874,literal,,,,,,,,,,,,,,wd:Q33
375,uri,http://www.wikidata.org/entity/Q28721140,en,literal,Booky.fi,fi,literal,Booky.fi Oy,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5492372,literal,,,,,,,,,,,,,,wd:Q33
376,uri,http://www.wikidata.org/entity/Q31086161,en,literal,Iceye,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q725252,literal,,literal,,literal,http://www.wikidata.org/entity/Q47034,literal,,,,,,,,,,,,,,wd:Q33
377,uri,http://www.wikidata.org/entity/Q2020649,en,literal,Nordic Investment Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q20,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
378,uri,http://www.wikidata.org/entity/Q106152562,en,literal,Lightneer,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
379,uri,http://www.wikidata.org/entity/Q1146592,en,literal,Kone,en,literal,KONE Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1910-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q11023,literal,,literal,,literal,http://www.wikidata.org/entity/Q3069446,literal,,,,,,,,,,,,,,wd:Q33
380,uri,http://www.wikidata.org/entity/Q1418,en,literal,Nokia,sv,literal,Nokia Abp,http://www.w3.org/2001/XMLSchema#dateTime,literal,1865-05-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q25245117, http://www.wikidata.org/entity/Q2425052, http://www.wikidata.org/entity/Q1780509, http://www.wikidata.org/entity/Q1666934, http://www.wikidata.org/entity/Q1546066, http://www.wikidata.org/entity/Q1301371",literal,"http://www.wikidata.org/entity/Q5897386, http://www.wikidata.org/entity/Q550660, http://www.wikidata.org/entity/Q1374132, http://www.wikidata.org/entity/Q14090205, http://www.wikidata.org/entity/Q4919788, http://www.wikidata.org/entity/Q7518082, http://www.wikidata.org/entity/Q7285954, http://www.wikidata.org/entity/Q983111",literal,http://www.wikidata.org/entity/Q4118053,literal,http://www.wikidata.org/entity/Q653536,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,103083,http://www.w3.org/2001/XMLSchema#decimal,literal,-927000000,http://www.w3.org/2001/XMLSchema#decimal,literal,39517000000,http://www.w3.org/2001/XMLSchema#decimal,literal,26257000000,wd:Q33
381,uri,http://www.wikidata.org/entity/Q747265,en,literal,Stora Enso,fi,literal,Stora Enso Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1288-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q107598107, http://www.wikidata.org/entity/Q2283886",literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
382,uri,http://www.wikidata.org/entity/Q18689250,en,literal,Tuffi Films,fi,literal,Tuffi Films Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5492372,literal,,,,,,,,,,,,,,wd:Q33
383,uri,http://www.wikidata.org/entity/Q42904151,en,literal,Minerva Publishing,fi,literal,Keski-Suomen Kopiokeskus Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q729552,literal,http://www.wikidata.org/entity/Q3564797,,,,,,,,,,,,,wd:Q33
384,uri,http://www.wikidata.org/entity/Q12047031,en,literal,Prisma,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q191,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
385,uri,http://www.wikidata.org/entity/Q23045010,en,literal,Valamis,en,literal,Valamis Inc.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-12-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q638608, http://www.wikidata.org/entity/Q446760",literal,,literal,,literal,http://www.wikidata.org/entity/Q186237,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,180,,,,,,,,,,wd:Q33
