,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
250,uri,http://www.wikidata.org/entity/Q108267763,en,literal,Elektrizitätswerke Reutte AG,http://www.w3.org/2001/XMLSchema#dateTime,literal,1901-08-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477",literal,,literal,,literal,http://www.wikidata.org/entity/Q21881844,literal,,,,,,,,,,,,,,,,,wd:Q40
251,uri,http://www.wikidata.org/entity/Q110516413,en,literal,Ace & Tate,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q1996635, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,en,literal,Ace and Tate Holding B.V.,,,,,,,,,,wd:Q40
252,uri,http://www.wikidata.org/entity/Q27265,en,literal,University of Salzburg,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q34713,literal,,,,,,,,,,,,,,,,,wd:Q40
253,uri,http://www.wikidata.org/entity/Q994470,en,literal,Deuticke Verlag,http://www.w3.org/2001/XMLSchema#dateTime,literal,1878-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2079, http://www.wikidata.org/entity/Q1741",literal,http://www.wikidata.org/entity/Q176169,,,,,,,,,,,,,,,,wd:Q40
254,uri,http://www.wikidata.org/entity/Q7065448,en,literal,NOW TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-07-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q39,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
255,uri,http://www.wikidata.org/entity/Q107588649,en,literal,AVITA Resort,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
256,uri,http://www.wikidata.org/entity/Q611115,en,literal,Swarovski,http://www.w3.org/2001/XMLSchema#dateTime,literal,1895-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q12684,literal,,literal,,literal,http://www.wikidata.org/entity/Q660935,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,32000,,,,,,,,,,,,,wd:Q40
257,uri,http://www.wikidata.org/entity/Q446542,en,literal,Semperit,http://www.w3.org/2001/XMLSchema#dateTime,literal,1910-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q207652, http://www.wikidata.org/entity/Q187939",literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
258,uri,http://www.wikidata.org/entity/Q667547,en,literal,Steyr Tractor,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-09-29T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q661451,literal,,,,,de,literal,Steyr Landmaschinentechnik AG,,,,,,,,,,wd:Q40
259,uri,http://www.wikidata.org/entity/Q1019662,en,literal,Böhlau Verlag,http://www.w3.org/2001/XMLSchema#dateTime,literal,1853-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16957,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1741, http://www.wikidata.org/entity/Q365",literal,,,,,,,,,,,,,,,,,wd:Q40
260,uri,http://www.wikidata.org/entity/Q1385775,en,literal,Eyes + more,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q618211, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q9832,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,750,,,,,,,,,,,,,wd:Q40
261,uri,http://www.wikidata.org/entity/Q877556,en,literal,Stieglbrauerei zu Salzburg,http://www.w3.org/2001/XMLSchema#dateTime,literal,1492-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q4899370,literal,,literal,,literal,http://www.wikidata.org/entity/Q34713,literal,,,,,,,,,,,,,,,,,wd:Q40
262,uri,http://www.wikidata.org/entity/Q65154379,en,literal,Dille & Kamille,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q126793,literal,http://www.wikidata.org/entity/Q124637285,literal,,literal,http://www.wikidata.org/entity/Q39297398,literal,,,,,nl,literal,Dille & Kamille (International) B.V.,,,,,,,,,,wd:Q40
263,uri,http://www.wikidata.org/entity/Q24175501,en,literal,bahoe books,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q17151, http://www.wikidata.org/entity/Q1741",literal,,,,,,,,,,,,,,,,,wd:Q40
264,uri,http://www.wikidata.org/entity/Q1641280,en,literal,Hypo Noe Landesbank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1888-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q82500,literal,,,,,,,,,,,,,,,,,wd:Q40
265,uri,http://www.wikidata.org/entity/Q24175501,en,literal,bahoe books,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q41,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q17151, http://www.wikidata.org/entity/Q1741",literal,,,,,,,,,,,,,,,,,wd:Q40
266,uri,http://www.wikidata.org/entity/Q82512635,en,literal,Baguette,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
267,uri,http://www.wikidata.org/entity/Q114648859,en,literal,Bitmen Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-11-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
268,uri,http://www.wikidata.org/entity/Q65154379,en,literal,Dille & Kamille,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q126793,literal,http://www.wikidata.org/entity/Q124637285,literal,,literal,http://www.wikidata.org/entity/Q39297398,literal,,,,,nl,literal,Dille & Kamille (International) B.V.,,,,,,,,,,wd:Q40
269,uri,http://www.wikidata.org/entity/Q1661472,en,literal,Rudolf Leiner GmbH,http://www.w3.org/2001/XMLSchema#dateTime,literal,1910-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q57262267,literal,,literal,,literal,http://www.wikidata.org/entity/Q82500,literal,,,,,,,,,,,,,,,,,wd:Q40
270,uri,http://www.wikidata.org/entity/Q2215905,en,literal,Salzburg AG,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q1326594, http://www.wikidata.org/entity/Q294362",literal,,literal,,literal,http://www.wikidata.org/entity/Q2230554,literal,,,,,,,,,,,,,,,,,wd:Q40
271,uri,http://www.wikidata.org/entity/Q697619,en,literal,Bank Austria,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,35919,de,literal,UniCredit Bank Austria AG,,,,,,,,,,wd:Q40
272,uri,http://www.wikidata.org/entity/Q7065448,en,literal,NOW TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-07-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
273,uri,http://www.wikidata.org/entity/Q122957494,en,literal,LET'S DOIT,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
274,uri,http://www.wikidata.org/entity/Q10373395,en,literal,Sony Music Entertainment Austria,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,de-at,literal,Sony Music Entertainment Austria GmbH,,,,,,,,,,wd:Q40
275,uri,http://www.wikidata.org/entity/Q113578646,en,literal,fragmentiX Storage Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
276,uri,http://www.wikidata.org/entity/Q1958759,en,literal,Müller,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-03-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q224,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q3012, http://www.wikidata.org/entity/Q1741, http://www.wikidata.org/entity/Q64990",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,33635,,,,,,,,,,,,,wd:Q40
277,uri,http://www.wikidata.org/entity/Q697619,en,literal,Bank Austria,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,35534,de,literal,UniCredit Bank Austria AG,,,,,,,,,,wd:Q40
278,uri,http://www.wikidata.org/entity/Q119397748,en,literal,Microbird,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
279,uri,http://www.wikidata.org/entity/Q781770,en,literal,Austrian Airlines,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-09-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6989,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,15000000,,,,,,,wd:Q40
280,uri,http://www.wikidata.org/entity/Q96483813,en,literal,Expert Austria,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q581105, http://www.wikidata.org/entity/Q220695, http://www.wikidata.org/entity/Q212920, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q178582,literal,,,,,,,,,,,,,,,,,wd:Q40
281,uri,http://www.wikidata.org/entity/Q24266366,en,literal,Fussl Modestraße,http://www.w3.org/2001/XMLSchema#dateTime,literal,1871-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q682260,literal,,,,,,,,,,,,,,,,,wd:Q40
282,uri,http://www.wikidata.org/entity/Q306376,en,literal,Österreichischer Raiffeisenverband,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-05-20T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,http://www.wikidata.org/entity/Q2546003,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,de,literal,Österreichischer Raiffeisenverband,,,,,,,,,,wd:Q40
283,uri,http://www.wikidata.org/entity/Q591359,en,literal,Steyr Arms,http://www.w3.org/2001/XMLSchema#dateTime,literal,1864-04-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q392933,literal,,literal,,literal,http://www.wikidata.org/entity/Q682115,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,150,de,literal,Steyr-Daimler-Puch,,,,,,,,,,wd:Q40
284,uri,http://www.wikidata.org/entity/Q672349,en,literal,FM4,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
285,uri,http://www.wikidata.org/entity/Q1827148,en,literal,Linz AG,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q1951366,literal,,literal,,literal,http://www.wikidata.org/entity/Q41329,literal,,,,,,,,,,,,,,,,,wd:Q40
286,uri,http://www.wikidata.org/entity/Q1385775,en,literal,Eyes + more,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q618211, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q9832,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,750,,,,,,,,,,,,,wd:Q40
287,uri,http://www.wikidata.org/entity/Q32860761,en,literal,Broken Rules,,,,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
288,uri,http://www.wikidata.org/entity/Q672934,en,literal,Borealis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q16070574,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
289,uri,http://www.wikidata.org/entity/Q48196706,en,literal,Wiltschko,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
290,uri,http://www.wikidata.org/entity/Q115407891,en,literal,Lewitt Audio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,de,literal,LEWITT GmbH,,,,,,,,,,wd:Q40
291,uri,http://www.wikidata.org/entity/Q181697,en,literal,Raaberbahn,http://www.w3.org/2001/XMLSchema#dateTime,literal,1872-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q28,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,http://www.wikidata.org/entity/Q168648,literal,,,,,,,,,,,,,,,,,wd:Q40
292,uri,http://www.wikidata.org/entity/Q794939,en,literal,B&B Hotels,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,,,,en,literal,B&B Hotels,,,,,,,,,,wd:Q40
293,uri,http://www.wikidata.org/entity/Q119807471,en,literal,Lagler,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q41753,literal,,,,,,,,,,,,,,,,,wd:Q40
294,uri,http://www.wikidata.org/entity/Q65154379,en,literal,Dille & Kamille,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,http://www.wikidata.org/entity/Q124637285,literal,,literal,http://www.wikidata.org/entity/Q39297398,literal,,,,,nl,literal,Dille & Kamille (International) B.V.,,,,,,,,,,wd:Q40
295,uri,http://www.wikidata.org/entity/Q96047373,en,literal,Amic Energy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
296,uri,http://www.wikidata.org/entity/Q96047373,en,literal,Amic Energy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q37,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
297,uri,http://www.wikidata.org/entity/Q114840336,en,literal,Guidepost Montessori,,,,uri,http://www.wikidata.org/entity/Q142,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
298,uri,http://www.wikidata.org/entity/Q122801434,,literal,Q122801434,http://www.w3.org/2001/XMLSchema#dateTime,literal,1853-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1741, http://www.wikidata.org/entity/Q365",literal,,,,,,,,,,,,,,,,,wd:Q40
299,uri,http://www.wikidata.org/entity/Q18624254,en,literal,FreibeuterFilm,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
300,uri,http://www.wikidata.org/entity/Q22569868,en,literal,Hans im Glück,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q334,literal,"http://www.wikidata.org/entity/Q1432426, http://www.wikidata.org/entity/Q171947",literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,1200,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,43600000,,,,,,,wd:Q40
301,uri,http://www.wikidata.org/entity/Q492301,en,literal,Bene GmbH,http://www.w3.org/2001/XMLSchema#dateTime,literal,1790-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q427385,literal,,,,,,,,,,,,,,,,,wd:Q40
302,uri,http://www.wikidata.org/entity/Q876913,en,literal,Swarco Holding,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q660935,literal,,,,,,,,,,,,,,,,,wd:Q40
303,uri,http://www.wikidata.org/entity/Q96047373,en,literal,Amic Energy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
304,uri,http://www.wikidata.org/entity/Q41171672,en,literal,Aldi Süd,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2899,literal,http://www.wikidata.org/entity/Q125054,,,,,,,,,,,,,,,,wd:Q40
305,uri,http://www.wikidata.org/entity/Q12309283,en,literal,Eurospar,,,,uri,http://www.wikidata.org/entity/Q159,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
306,uri,http://www.wikidata.org/entity/Q262386,en,literal,Österreichischer Rundfunk,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-05-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,de,literal,Österreichischer Rundfunk,,,,,,,,,,wd:Q40
307,uri,http://www.wikidata.org/entity/Q2568787,en,literal,Wien Energie,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q1341477,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
308,uri,http://www.wikidata.org/entity/Q48196442,en,literal,Weindorfer,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
309,uri,http://www.wikidata.org/entity/Q877547,en,literal,Möbelix,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q178582,literal,,,,,,,,,,,,,,,,,wd:Q40
310,uri,http://www.wikidata.org/entity/Q41171672,en,literal,Aldi Süd,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2899,literal,http://www.wikidata.org/entity/Q125054,,,,,,,,,,,,,,,,wd:Q40
311,uri,http://www.wikidata.org/entity/Q1385775,en,literal,Eyes + more,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q618211, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q9832,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,750,,,,,,,,,,,,,wd:Q40
312,uri,http://www.wikidata.org/entity/Q1231542,en,literal,Energie AG Oberösterreich,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q1341477,literal,,literal,,literal,http://www.wikidata.org/entity/Q41329,literal,,,,,,,,,,,,,,,,,wd:Q40
313,uri,http://www.wikidata.org/entity/Q1363381,,literal,Q1363381,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q43183,literal,,literal,,literal,http://www.wikidata.org/entity/Q41753,literal,,,,,,,,,,,,,,,,,wd:Q40
314,uri,http://www.wikidata.org/entity/Q18411902,en,literal,Nikolaus Geyrhalter Filmproduktion,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
315,uri,http://www.wikidata.org/entity/Q24271040,en,literal,Milena Verlag,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
316,uri,http://www.wikidata.org/entity/Q48196952,en,literal,Zahel,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
317,uri,http://www.wikidata.org/entity/Q69052092,en,literal,Bergrestaurant Loser-Alm,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
318,uri,http://www.wikidata.org/entity/Q2174678,en,literal,Ruefa,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
319,uri,http://www.wikidata.org/entity/Q2357607,en,literal,Ströck,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q15825471,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
320,uri,http://www.wikidata.org/entity/Q181697,en,literal,Raaberbahn,http://www.w3.org/2001/XMLSchema#dateTime,literal,1872-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q3565868,literal,,literal,,literal,http://www.wikidata.org/entity/Q168648,literal,,,,,,,,,,,,,,,,,wd:Q40
321,uri,http://www.wikidata.org/entity/Q65154379,en,literal,Dille & Kamille,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q126793,literal,http://www.wikidata.org/entity/Q124637285,literal,,literal,http://www.wikidata.org/entity/Q39297398,literal,,,,,nl,literal,Dille & Kamille (International) B.V.,,,,,,,,,,wd:Q40
322,uri,http://www.wikidata.org/entity/Q667547,en,literal,Steyr Tractor,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-09-29T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q661451,literal,,,,,de,literal,CNH Österreich GmbH,,,,,,,,,,wd:Q40
323,uri,http://www.wikidata.org/entity/Q1453452,en,literal,Kelag,http://www.w3.org/2001/XMLSchema#dateTime,literal,1923-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q1341477,literal,,literal,,literal,http://www.wikidata.org/entity/Q41753,literal,,,,,,,,,,,,,,,,,wd:Q40
324,uri,http://www.wikidata.org/entity/Q114840336,en,literal,Guidepost Montessori,,,,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
325,uri,http://www.wikidata.org/entity/Q72725613,en,literal,dm drogerie markt,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q871414,literal,,,,,,,,,,,,,,,,,wd:Q40
326,uri,http://www.wikidata.org/entity/Q1389535,en,literal,FS1,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q34713,literal,,,,,,,,,,,,,,,,,wd:Q40
327,uri,http://www.wikidata.org/entity/Q667547,en,literal,Steyr Tractor,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q661451,literal,,,,,de,literal,Steyr Landmaschinentechnik GmbH,,,,,,,,,,wd:Q40
328,uri,http://www.wikidata.org/entity/Q220199,en,literal,Zoologisch-Botanische Gesellschaft,http://www.w3.org/2001/XMLSchema#dateTime,literal,1851-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
