,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,markcap.datatype,markcap.type,markcap.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
279,uri,http://www.wikidata.org/entity/Q111142722,en,literal,Greater Western Water,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5466574,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
280,uri,http://www.wikidata.org/entity/Q7497463,en,literal,Shingle Inn,,,,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
281,uri,http://www.wikidata.org/entity/Q495267,en,literal,The Canberra Times,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-09-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3114,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
282,uri,http://www.wikidata.org/entity/Q4013942,en,literal,Virgin Active,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
283,uri,http://www.wikidata.org/entity/Q7930631,en,literal,Village Cinemas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q567053,literal,,literal,,literal,http://www.wikidata.org/entity/Q3141,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
284,uri,http://www.wikidata.org/entity/Q19879921,en,literal,The Macleay Argus,http://www.w3.org/2001/XMLSchema#dateTime,literal,1885-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
285,uri,http://www.wikidata.org/entity/Q41550,en,literal,Organisation for Economic Cooperation and Development,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q112166212,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2971342, http://www.wikidata.org/entity/Q3114, http://www.wikidata.org/entity/Q90",literal,,en,literal,Organization for Economic Co-operation and Development,,,,,,,,,,,,,,,,wd:Q408
286,uri,http://www.wikidata.org/entity/Q780696,en,literal,Austal,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q474200,literal,,literal,,literal,http://www.wikidata.org/entity/Q5713179,literal,,en,literal,AUSTAL LIMITED,http://www.w3.org/2001/XMLSchema#decimal,literal,2400,http://www.w3.org/2001/XMLSchema#decimal,literal,680293330,,,,,,,,,,wd:Q408
287,uri,http://www.wikidata.org/entity/Q631893,en,literal,The Age,http://www.w3.org/2001/XMLSchema#dateTime,literal,1854-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3141,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
288,uri,http://www.wikidata.org/entity/Q7722242,en,literal,The Chaser,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2915698,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
289,uri,http://www.wikidata.org/entity/Q6811843,en,literal,Melbourne Opera,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
290,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,,,,,,,wd:Q408
291,uri,http://www.wikidata.org/entity/Q17030137,en,literal,Leighton Asia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,"http://www.wikidata.org/entity/Q4986607, http://www.wikidata.org/entity/Q811501, http://www.wikidata.org/entity/Q385378, http://www.wikidata.org/entity/Q150737, http://www.wikidata.org/entity/Q77590",literal,,literal,,literal,http://www.wikidata.org/entity/Q8646,literal,,en,literal,Leighton Asia Limited,,,,,,,,,,,,,,,,wd:Q408
292,uri,http://www.wikidata.org/entity/Q1368281,en,literal,Queensland Reds,http://www.w3.org/2001/XMLSchema#dateTime,literal,1882-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q34932,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
293,uri,http://www.wikidata.org/entity/Q52783736,en,literal,Brabham Automotive,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q5112,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
294,uri,http://www.wikidata.org/entity/Q22906320,en,literal,amaysim,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q418,literal,,literal,,literal,http://www.wikidata.org/entity/Q3130,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
295,uri,http://www.wikidata.org/entity/Q30681965,en,literal,BritBox,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-03-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
296,uri,http://www.wikidata.org/entity/Q7978791,en,literal,Webjet Limited,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q49389,literal,,literal,,literal,http://www.wikidata.org/entity/Q1919098,literal,,en,literal,WEBJET LIMITED,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,2340135387,,,,,,,,,,wd:Q408
297,uri,http://www.wikidata.org/entity/Q5273391,en,literal,Dick Smith,http://www.w3.org/2001/XMLSchema#dateTime,literal,1852-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q3224,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,2000,,,,,,,,,,,,,wd:Q408
298,uri,http://www.wikidata.org/entity/Q855988,en,literal,Super Rugby,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
299,uri,http://www.wikidata.org/entity/Q5376841,en,literal,Energex,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q844861,literal,,literal,,literal,http://www.wikidata.org/entity/Q34932,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
300,uri,http://www.wikidata.org/entity/Q7727516,en,literal,The Conversation,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
301,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,wd:Q408
302,uri,http://www.wikidata.org/entity/Q7600946,en,literal,Star Track Express,,,,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q177777,literal,,literal,,literal,http://www.wikidata.org/entity/Q7622442,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
303,uri,http://www.wikidata.org/entity/Q7833620,en,literal,TransGrid,,,,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q112046,literal,,literal,,literal,http://www.wikidata.org/entity/Q3130,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
304,uri,http://www.wikidata.org/entity/Q3310113,en,literal,JB Hi-Fi,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q3141,literal,,en,literal,JB HI-FI LIMITED,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,5771740609,,,,,,,,,,wd:Q408
305,uri,http://www.wikidata.org/entity/Q7906335,en,literal,V/Line,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3141,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
306,uri,http://www.wikidata.org/entity/Q106689581,en,literal,Skybound Capital,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q1027,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
307,uri,http://www.wikidata.org/entity/Q19870768,en,literal,Armidale Express,,,,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
308,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q954,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,,,,,,,wd:Q408
309,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,wd:Q408
310,uri,http://www.wikidata.org/entity/Q4013942,en,literal,Virgin Active,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q334,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
311,uri,http://www.wikidata.org/entity/Q41171672,en,literal,ALDI Süd,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2899,literal,http://www.wikidata.org/entity/Q125054,,,,,,,,,,,,,,,,,,,wd:Q408
312,uri,http://www.wikidata.org/entity/Q17056430,en,literal,The Iconic,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q484847,literal,,literal,,literal,http://www.wikidata.org/entity/Q3130,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
313,uri,http://www.wikidata.org/entity/Q110619267,en,literal,Chipmunks Playland & Café,,,,uri,http://www.wikidata.org/entity/Q664,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
314,uri,http://www.wikidata.org/entity/Q65090427,en,literal,Australian Community Media,,,,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q11033,literal,,literal,,literal,http://www.wikidata.org/entity/Q3130,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
315,uri,http://www.wikidata.org/entity/Q2445401,en,literal,Team Bondi,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q3130,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,35,,,,,,,,,,,,,wd:Q408
316,uri,http://www.wikidata.org/entity/Q7912824,en,literal,Valve Records,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
317,uri,http://www.wikidata.org/entity/Q96901238,en,literal,Rakuten Securities Australia,,,,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3130,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
318,uri,http://www.wikidata.org/entity/Q4903107,en,literal,Bible Society Australia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1817-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
319,uri,http://www.wikidata.org/entity/Q108280420,en,literal,The Daily Reckoning Australia,,,,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q2142888,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
320,uri,http://www.wikidata.org/entity/Q5465579,en,literal,Foodworks,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q3108678,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
321,uri,http://www.wikidata.org/entity/Q847931,en,literal,Origin Energy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q2151621,literal,,literal,,literal,http://www.wikidata.org/entity/Q3130,literal,,en,literal,ORIGIN ENERGY LIMITED,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,8876503798,,,,,,,,,,wd:Q408
322,uri,http://www.wikidata.org/entity/Q7752279,en,literal,The Morning Bulletin,http://www.w3.org/2001/XMLSchema#dateTime,literal,1861-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q606162,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
323,uri,http://www.wikidata.org/entity/Q56395437,en,literal,World Expeditions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q49389,literal,,literal,,literal,http://www.wikidata.org/entity/Q3130,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
324,uri,http://www.wikidata.org/entity/Q111081528,en,literal,Eureka Street Furniture,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-11-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4670845,literal,,en,literal,EUREKA STREET PTY. LTD.,,,,,,,,,,,,,,,,wd:Q408
325,uri,http://www.wikidata.org/entity/Q7236677,en,literal,Powercor Australia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-05-11T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q844861,literal,,literal,,literal,http://www.wikidata.org/entity/Q3141,literal,,en,literal,Powercor Australia Ltd,,,,,,,,,,,,,,,,wd:Q408
326,uri,http://www.wikidata.org/entity/Q57430021,en,literal,WBS Technology,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,"http://www.wikidata.org/entity/Q25245117, http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q880371, http://www.wikidata.org/entity/Q11661",literal,,literal,,literal,http://www.wikidata.org/entity/Q3484027,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
327,uri,http://www.wikidata.org/entity/Q56064089,en,literal,Pilbara Minerals,,,,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q44497,literal,,literal,,literal,,literal,,en,literal,PILBARA MINERALS LIMITED,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,7136415631,,,,,,,,,,wd:Q408
328,uri,http://www.wikidata.org/entity/Q19589766,en,literal,Mad Mex Fresh Mexican,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
329,uri,http://www.wikidata.org/entity/Q1023859,en,literal,Star Observer,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
330,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,wd:Q408
331,uri,http://www.wikidata.org/entity/Q48792277,en,literal,Schnitz,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
332,uri,http://www.wikidata.org/entity/Q108915495,en,literal,Critical Games,,,,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
333,uri,http://www.wikidata.org/entity/Q18166493,en,literal,TasNetworks,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,"http://www.wikidata.org/entity/Q844861, http://www.wikidata.org/entity/Q200928",literal,,literal,,literal,http://www.wikidata.org/entity/Q6522224,literal,,en,literal,Tasmanian Networks Pty Ltd,,,,,,,,,,,,,,,,wd:Q408
334,uri,http://www.wikidata.org/entity/Q17048773,en,literal,Sportsbet.com.au,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q3550859,literal,,literal,,literal,http://www.wikidata.org/entity/Q3141,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
335,uri,http://www.wikidata.org/entity/Q18636699,en,literal,Wallace Bishop,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q408,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
336,uri,http://www.wikidata.org/entity/Q112220040,en,literal,The T Lady,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-10-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4985049,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
337,uri,http://www.wikidata.org/entity/Q22908178,en,literal,Reckon,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q11661,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
338,uri,http://www.wikidata.org/entity/Q64852955,en,literal,Room40,,,,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2634194,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
339,uri,http://www.wikidata.org/entity/Q108001823,en,literal,Wideline Windows & Doors,,,,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,en,literal,Wideline Windows & Doors,,,,,,,,,,,,,,,,wd:Q408
340,uri,http://www.wikidata.org/entity/Q66439798,en,literal,Dark Gaia,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q3141,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
341,uri,http://www.wikidata.org/entity/Q2838128,,literal,Q2838128,,,,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
342,uri,http://www.wikidata.org/entity/Q79532494,en,literal,Western Advocate,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q704978,literal,,,,,,,,,,,,,,,,,,,,wd:Q408
343,uri,http://www.wikidata.org/entity/Q108865044,en,literal,Brent Capital,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-09-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q408,literal,"http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q4290",literal,http://www.wikidata.org/entity/Q58898579,literal,,literal,http://www.wikidata.org/entity/Q3114,literal,,en,literal,Brent Capital Pty Ltd,,,,,,,,,,,,,,,,wd:Q408
