,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,equity.datatype,equity.type,equity.value,country
1795,uri,http://www.wikidata.org/entity/Q764850,en,literal,Bain & Company,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q23699878,literal,http://www.wikidata.org/entity/Q52004072,literal,http://www.wikidata.org/entity/Q1541866,literal,http://www.wikidata.org/entity/Q100,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,9000,en,literal,"Bain & Company, Inc.",,,,,,,,,,,,,wd:Q183
1796,uri,http://www.wikidata.org/entity/Q1341261,en,literal,Energiedienst Holding,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q69191,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,de,literal,Energiedienst Holding AG,,,,,,,,,,,,,wd:Q183
1797,uri,http://www.wikidata.org/entity/Q1273099,en,literal,HanseMerkur Versicherungsgruppe,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q43183,literal,,literal,,literal,http://www.wikidata.org/entity/Q1055,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2073,,,,,,,,,,,,,,,,wd:Q183
1798,uri,http://www.wikidata.org/entity/Q1681243,en,literal,Leibniz Institute for Psychology,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3138,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,,,,en,literal,Leibniz Institute for Psychology,,,,,,,,,,,,,wd:Q183
1799,uri,http://www.wikidata.org/entity/Q30303189,en,literal,Deutschlandfunk Kultur,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
1800,uri,http://www.wikidata.org/entity/Q96606851,en,literal,Schuback Parfümerien,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
1801,uri,http://www.wikidata.org/entity/Q95989663,en,literal,47,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1802,uri,http://www.wikidata.org/entity/Q63386916,en,literal,Tier Mobility,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q65042203,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-05-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1803,uri,http://www.wikidata.org/entity/Q1378263,en,literal,Wallstein Verlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3033,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1804,uri,http://www.wikidata.org/entity/Q1381178,en,literal,KVG Stade,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6949,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
1805,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,,,,wd:Q183
1806,uri,http://www.wikidata.org/entity/Q1492852,,literal,Q1492852,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,,,,de,literal,Kreissparkasse Esslingen-Nürtingen,,,,,,,,,,,,,wd:Q183
1807,uri,http://www.wikidata.org/entity/Q282186,en,literal,Carl Zeiss AG,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q107598010, http://www.wikidata.org/entity/Q14620",literal,,literal,,literal,http://www.wikidata.org/entity/Q521397,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1846-11-17T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,29309,,,,,,,,,,,,,,,,wd:Q183
1808,uri,http://www.wikidata.org/entity/Q312517,en,literal,Condor Flugdienst,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1794,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1809,uri,http://www.wikidata.org/entity/Q166637,en,literal,Munich Re,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q2518196, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q476118, http://www.wikidata.org/entity/Q43183",literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q595622, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q981010, http://www.wikidata.org/entity/Q1230458",http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-04-03T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,39662,,,,,,,,,,,,,,,,wd:Q183
1810,uri,http://www.wikidata.org/entity/Q107585565,en,literal,Storyhouse Productions,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1726, http://www.wikidata.org/entity/Q64",literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
1811,uri,http://www.wikidata.org/entity/Q677154,en,literal,Graswurzelrevolution,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2742,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1812,uri,http://www.wikidata.org/entity/Q101859,en,literal,VfL Wolfsburg,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q59677346,literal,,literal,,literal,http://www.wikidata.org/entity/Q3014,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-16T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1813,uri,http://www.wikidata.org/entity/Q18632252,,literal,Q18632252,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q80487,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,160,de,literal,VR Bank Hohenneuffen-Teck eG,,,,,,,,,,,,,wd:Q183
1814,uri,http://www.wikidata.org/entity/Q695299,en,literal,Ubisoft Blue Byte,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1720, http://www.wikidata.org/entity/Q1718",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,300,,,,,,,,,,,,,,,,wd:Q183
1815,uri,http://www.wikidata.org/entity/Q3568109,en,literal,Wild Bunch,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q590870,literal,,literal,,literal,"http://www.wikidata.org/entity/Q90, http://www.wikidata.org/entity/Q64",literal,http://www.wikidata.org/entity/Q874430,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1816,uri,http://www.wikidata.org/entity/Q18166800,en,literal,Refund.me,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q46970,literal,,literal,,literal,http://www.wikidata.org/entity/Q1711,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1817,uri,http://www.wikidata.org/entity/Q651401,en,literal,Argument Verlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1055,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1959-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1818,uri,http://www.wikidata.org/entity/Q15855412,en,literal,Zambon-Verlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1794,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1819,uri,http://www.wikidata.org/entity/Q42773330,en,literal,Meininger Hotel Group,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1820,uri,http://www.wikidata.org/entity/Q61791976,en,literal,Neues Globe Theater,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
1821,uri,http://www.wikidata.org/entity/Q97666165,en,literal,Agentur für Innovation in der Cybersicherheit,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2814,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
1822,uri,http://www.wikidata.org/entity/Q14531634,en,literal,Volksbank Mosbach,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q23008,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1869-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,230,,,,,,,,,,,,,,,,wd:Q183
1823,uri,http://www.wikidata.org/entity/Q1351741,en,literal,Teufel,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q11650,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1824,uri,http://www.wikidata.org/entity/Q2044656,,literal,Q2044656,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1022,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,174,de,literal,PSD Bank RheinNeckarSaar eG,,,,,,,,,,,,,wd:Q183
1825,uri,http://www.wikidata.org/entity/Q42871747,en,literal,AUTODOC,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-05-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,5000,,,,,,,,,,,,,,,,wd:Q183
1826,uri,http://www.wikidata.org/entity/Q18629057,en,literal,Matratzen Concord,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q365,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1827,uri,http://www.wikidata.org/entity/Q60500425,en,literal,Autohaus Tabor,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q57261084,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1828,uri,http://www.wikidata.org/entity/Q1686635,,literal,Q1686635,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2805,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-03-08T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,337,de,literal,Volksbank Krefeld eG,,,,,,,,,,,,,wd:Q183
1829,uri,http://www.wikidata.org/entity/Q1114682,en,literal,Stadtwerke Osnabrück,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2916,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1858-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1830,uri,http://www.wikidata.org/entity/Q1747341,en,literal,Wilhelm Fink Verlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2971,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1831,uri,http://www.wikidata.org/entity/Q30560738,en,literal,League of Legends European Championship,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,en,literal,League of Legends European Championship,,,,,,,,,,,,,wd:Q183
1832,uri,http://www.wikidata.org/entity/Q644835,en,literal,B. Braun,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q507443, http://www.wikidata.org/entity/Q327092",literal,,literal,,literal,http://www.wikidata.org/entity/Q552495,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1839-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1833,uri,http://www.wikidata.org/entity/Q107208606,en,literal,März-Verlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1834,uri,http://www.wikidata.org/entity/Q800256,en,literal,Bahn-BKK,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1794,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1157,,,,,,,,,,,,,,,,wd:Q183
1835,uri,http://www.wikidata.org/entity/Q2307375,,literal,Q2307375,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1832-01-01T00:00:00Z,,,,de,literal,Sparkasse Düren,,,,,,,,,,,,,wd:Q183
1836,uri,http://www.wikidata.org/entity/Q1254151,en,literal,Helios Kliniken,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,72687,,,,,,,,,,,,,,,,wd:Q183
1837,uri,http://www.wikidata.org/entity/Q1084054,en,literal,Christliche Literatur-Verbreitung,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2112,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1838,uri,http://www.wikidata.org/entity/Q2353933,en,literal,Strato AG,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q5892272, http://www.wikidata.org/entity/Q11371",literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1839,uri,http://www.wikidata.org/entity/Q23927995,en,literal,Volksbank Straubing,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q980,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,270,de,literal,Volksbank Straubing eG,,,,,,,,,,,,,wd:Q183
1840,uri,http://www.wikidata.org/entity/Q963064,en,literal,Sedo,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q365,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1841,uri,http://www.wikidata.org/entity/Q878059,en,literal,Vivantes,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q31207,literal,,literal,,literal,http://www.wikidata.org/entity/Q694034,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,17372,,,,,,,,,,,,,,,,wd:Q183
1842,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,,,,wd:Q183
1843,uri,http://www.wikidata.org/entity/Q1669141,en,literal,enercity AG,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1715,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1922-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1844,uri,http://www.wikidata.org/entity/Q2531771,,literal,Q2531771,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16073,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1868-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,186,,,,,,,,,,,,,,,,wd:Q183
1845,uri,http://www.wikidata.org/entity/Q1389129,en,literal,Grafit Verlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1295,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1846,uri,http://www.wikidata.org/entity/Q22132500,en,literal,metaphacts,uri,http://www.wikidata.org/entity/Q183,literal,,literal,"http://www.wikidata.org/entity/Q23831639, http://www.wikidata.org/entity/Q109314050",literal,,literal,http://www.wikidata.org/entity/Q22872,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1847,uri,http://www.wikidata.org/entity/Q114416025,,literal,Q114416025,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1848,uri,http://www.wikidata.org/entity/Q24206376,en,literal,KAMAG,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3012,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1849,uri,http://www.wikidata.org/entity/Q108800845,,literal,Q108800845,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4048,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1850,uri,http://www.wikidata.org/entity/Q1662434,en,literal,Info Verlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1040,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1851,uri,http://www.wikidata.org/entity/Q79600987,en,literal,Martin Geldhauser Omnibusunternehmen im Linien- und Reiseverkehr GmbH & Co. KG,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1623206,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
1852,uri,http://www.wikidata.org/entity/Q71163781,en,literal,Drone Records,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1853,uri,http://www.wikidata.org/entity/Q96745355,en,literal,Kurhaus Juist,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-07-01T00:00:00Z,,,,de,literal,Strandhotel Juist,,,,,,,,,,,,,wd:Q183
1854,uri,http://www.wikidata.org/entity/Q1805857,en,literal,RS (Part of RS Group plc),uri,http://www.wikidata.org/entity/Q79918,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q994925,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,380,,,,,,,,,,,,,,,,wd:Q183
1855,uri,http://www.wikidata.org/entity/Q1787841,en,literal,Kreiswerke Main-Kinzig,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q494733,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1856,uri,http://www.wikidata.org/entity/Q170127,en,literal,Märklin,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q57262286, http://www.wikidata.org/entity/Q6520325, http://www.wikidata.org/entity/Q5358497",literal,,literal,,literal,http://www.wikidata.org/entity/Q4072,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1859-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
1857,uri,http://www.wikidata.org/entity/Q1151743,en,literal,DATEV,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q2346442, http://www.wikidata.org/entity/Q1058914, http://www.wikidata.org/entity/Q671224",literal,http://www.wikidata.org/entity/Q104067456,literal,,literal,http://www.wikidata.org/entity/Q2090,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1966-02-14T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,8013,,,,,,,,,,,,,,,,wd:Q183
